##Instituição;Cod.IBGE;UF;População;"01 - Legislativa";"01.031 - Ação Legislativa";"01.032 - Controle Externo";"01.999 - Demais Subfunções Legislativa";"02 - Judiciária";"02.061 - Ação Judiciária";"02.062 - Defesa do Interesse Público no Processo Judiciário";"02.999 - Demais Subfunções Judiciária";"03 - Essencial à Justiça";"03.091 - Defesa da Ordem Jurídica";"03.092 - Representação Judicial e Extrajudicial";"03.999 - Demais Subfunções Essencial à Justiça";"04 - Administração";"04.121 - Planejamento e Orçamento";"04.122 - Administração Geral";"04.123 - Administração Financeira";"04.124 - Controle Interno";"04.125 - Normatização e Fiscalização";"04.126 - Tecnologia da Informação";"04.127 - Ordenamento Territorial";"04.128 - Formação de Recursos Humanos";"04.129 - Administração de Receitas";"04.130 - Administração de Concessões";"04.131 - Comunicação Social";"04.999 - Demais Subfunções Administração";"05 - Defesa Nacional";"05.151 - Defesa Área";"05.152 - Defesa Naval";"05.999 - Demais Subfunções Defesa Nacional";"06 - Segurança Pública";"06.181 - Policiamento";"06.182 - Defesa Civil";"06.183 - Informação e Inteligência";"06.999 - Demais Subfunções Segurança Pública";"07 - Relações Exteriores";"07.211 - Relações Diplomáticas";"07.212 - Cooperação Internacional";"07.999 - Demais Subfunções Relações Exteriores";"08 - Assistência Social";"08.241 - Assistência ao Idoso";"08.242 - Assistência ao Portador de Deficiência";"08.243 - Assistência à Criança e ao Adolescente";"08.244 - Assistência Comunitária";"08.999 - Demais Subfunções Assistência Social";"09 - Previdência Social";"09.271 - Previdência Básica";"09.272 - Previdência do Regime Estatutário";"09.273 - Previdência Complementar";"09.274 - Previdência Especial";"09.999 - Demais Subfunções Previdência Social";"10 - Saúde";"10.301 - Atenção Básica";"10.302 - Assistência Hospitalar e Ambulatorial";"10.303 - Suporte Profilático e Terapêutico";"10.304 - Vigilância Sanitária";"10.305 - Vigilância Epidemiológica";"10.306 - Alimentação e Nutrição";"10.999 - Demais Subfunções Saúde";"11 - Trabalho";"11.331 - Proteção e Benefícios ao Trabalhador";"11.332 - Relações de Trabalho";"11.333 - Empregabilidade";"11.334 - Fomento ao Trabalho";"11.999 - Demais Subfunções Trabalho";"12 - Educação";"12.361 - Ensino Fundamental";"12.362 - Ensino Médio";"12.363 - Ensino Profissional";"12.364 - Ensino Superior";"12.365 - Educação Infantil";"12.366 - Educação de Jovens e Adultos";"12.367 - Educação Especial";"12.368 - Educação Básica";"12.999 - Demais Subfunções Educação";"13 - Cultura";"13.391 - Patrimônio Histórico, Artístico e Arqueológico";"13.392 - Difusão Cultural";"13.999 - Demais Subfunções Cultura";"14 - Direitos da Cidadania";"14.421 - Custódia e Reintegração Social";"14.422 - Direitos Individuais, Coletivos e Difusos";"14.423 - Assistência aos Povos Indígenas";"14.999 - Demais Subfunções Direitos da Cidadania";"15 - Urbanismo";"15.451 - Infraestrutura Urbana";"15.452 - Serviços Urbanos";"15.453 - Transportes Coletivos Urbanos";"15.999 - Demais Subfunções Urbanismo";"16 - Habitação";"16.481 - Habitação Rural";"16.482 - Habitação Urbana";"16.999 - Demais Subfunções Habitação";"17 - Saneamento";"17.511 - Saneamento Básico Rural";"17.512 - Saneamento Básico Urbano";"17.999 - Demais Subfunções Saneamento";"18 - Gestão Ambiental";"18.541 - Preservação e Conservação Ambiental";"18.542 - Controle Ambiental";"18.543 - Recuperação de Áreas Degradadas";"18.544 - Recursos Hídricos";"18.545 - Meteorologia";"18.999 - Demais Subfunções Gestão Ambiental";"19 - Ciência e Tecnologia";"19.571 - Desenvolvimento Científico";"19.572 - Desenvolvimento Tecnológico e Engenharia";"19.573 - Difusão do Conhecimento Científico e Tecnológico";"19.999 - Demais Subfunções Ciência e Tecnologia";"20 - Agricultura";"20.605 - Abastecimento";"20.606 - Extensão Rural";"20.607 - Irrigação";"20.608 - Promoção da Produção Agropecuária";"20.609 - Defesa Agropecuária";"20.999 - Demais Subfunções Agricultura";"21 - Organização Agrária";"21.631 - Reforma Agrária";"21.632 - Colonização";"21.999 - Demais Subfunções Organização Agrária";"22 - Indústria";"22.661 - Promoção Industrial";"22.662 - Produção Industrial";"22.663 - Mineração";"22.664 - Propriedade Industrial";"22.665 - Normalização e Qualidade";"22.999 - Demais Subfunções Indústria";"23 - Comércio e Serviços";"23.691 - Promoção Comercial";"23.692 - Comercialização";"23.693 - Comércio Exterior";"23.694 - Serviços Financeiros";"23.695 - Turismo";"23.999 - Demais Subfunções Comércio e Serviços";"24 - Comunicações";"24.721 - Comunicações Postais";"24.722 - Telecomunicações";"24.999 - Demais Subfunções Comunicações";"25 - Energia";"25.751 - Conservação de Energia";"25.752 - Energia Elétrica";"25.753 - Combustíveis Minerais";"25.754 - Biocombustíveis";"25.999 - Demais Subfunções Energia";"26 - Transporte";"26.781 - Transporte Aéreo";"26.782 - Transporte Rodoviário";"26.783 - Transporte Ferroviário";"26.784 - Transporte Hidroviário";"26.785 - Transportes Especiais";"26.999 - Demais Subfunções Transporte";"27 - Desporto e Lazer";"27.811 - Desporto de Rendimento";"27.812 - Desporto Comunitário";"27.813 - Lazer";"27.999 - Demais Subfunções Desporto e Lazer";"28 - Encargos Especiais";"28.841 - Refinanciamento da Dívida Interna";"28.842 - Refinanciamento da Dívida Externa";"28.843 - Serviço da Dívida Interna";"28.844 - Serviço da Dívida Externa";"28.845 - Outras Transferências";"28.846 - Outros Encargos Especiais";"28.847 - Transferências para a Educação Básica";"28.999 - Demais Subfunções Encargos Especiais";"Despesas (Exceto Intraorçamentárias)";"Despesas (Intraorçamentárias)"
Prefeitura Municipal de Roseira - SP;3544301;SP;10257;811743.59;811743.59;0;0;107410.95;0;107410.95;0;0;0;0;0;2840002.97;0;1580559.80;359962.31;0;0;0;0;0;0;0;0;899480.86;0;0;0;0;0;0;0;0;0;0;0;0;0;1192488.87;29401.28;96136.00;66902.62;413261.72;586787.25;0;0;0;0;0;0;7983239.40;7901063.47;0;0;0;82175.93;0;0;0;0;0;0;0;0;12013851.35;8553056.99;0;0;0;2567979.95;0;0;0;892814.41;192109.66;0;192109.66;0;0;0;0;0;0;4359512.55;1151090.83;3208421.72;0;0;1530427.51;0;1530427.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;479273.65;0;479273.65;0;0;0;0;0;0;0;0;0;0;0;31510060.50;0
Prefeitura Municipal de Santo Antônio - RN;2411502;RN;23681;1285225.62;1285225.62;0;0;0;0;0;0;0;0;0;0;5199863.06;0;4594899.52;449684.72;0;0;0;0;0;0;0;0;155278.82;0;0;0;0;0;0;0;0;0;0;0;0;0;1700380.77;0;0;0;1093295.36;607085.41;0;0;0;0;0;0;10934509.51;10653603.26;0;0;0;280786.25;0;120.00;0;0;0;0;0;0;14057538.07;11458085.58;0;0;0;1820620.54;314863.22;0;0;463968.73;75298.71;0;75298.71;0;0;0;0;0;0;2993522.10;13000.00;2980522.10;0;0;0;0;0;0;0;0;0;0;111310.68;111310.68;0;0;0;0;0;0;0;0;0;0;301824.74;301824.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31460.00;0;31460.00;0;0;0;0;0;0;0;0;0;0;39742.15;0;39742.15;0;0;763730.29;0;0;763730.29;0;0;0;0;0;37494405.70;0
Prefeitura Municipal de São João da Serra - PI;2209906;PI;6101;502746.42;502746.42;0;0;0;0;0;0;0;0;0;0;1985554.98;183500.00;1730492.06;0;34620.00;0;0;0;0;0;0;36942.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;631484.43;0;0;3310.00;628174.43;0;0;0;0;0;0;0;3774567.77;3069002.95;572528.82;133036.00;0;0;0;0;0;0;0;0;0;0;4255461.41;3728851.37;0;0;0;526610.04;0;0;0;0;100349.50;100349.50;0;0;0;0;0;0;0;682827.37;331555.40;351271.97;0;0;0;0;0;0;191997.58;0;191997.58;0;32999.59;32999.59;0;0;0;0;0;0;0;0;0;0;140140.61;445.74;0;0;0;0;139694.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1750.00;0;1750.00;0;0;0;699022.87;0;699022.87;0;0;0;0;119694.96;0;0;119694.96;0;133773.48;0;0;56108.88;0;0;77664.60;0;0;13252370.97;0
Prefeitura Municipal de Sagres - SP;3544707;SP;2458;508605.83;508605.83;0;0;0;0;0;0;0;0;0;0;1285755.86;0;948132.71;337623.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;607379.88;0;0;73557.09;533822.79;0;0;0;0;0;0;0;2711599.72;2581310.22;34583.39;0;95706.11;0;0;0;0;0;0;0;0;0;2795204.09;2264514.02;0;0;57970.61;472719.46;0;0;0;0;0;0;0;0;0;0;0;0;0;1650336.39;0;1650336.39;0;0;0;0;0;0;0;0;0;0;56112.17;56112.17;0;0;0;0;0;0;0;0;0;0;202438.10;0;202438.10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;421564.65;0;421564.65;0;0;0;0;393585.57;0;393585.57;0;0;237666.18;0;0;0;0;0;237666.18;0;0;10870248.44;0
Prefeitura Municipal de Lagoa Vermelha - RS;4311304;RS;28419;1157616.31;1157616.31;0;0;542441.42;542441.42;0;0;0;0;0;0;9808848.50;790275.47;7000535.65;1971106.80;46930.58;0;0;0;0;0;0;0;0;0;0;0;0;650942.30;641332.30;9610.00;0;0;0;0;0;0;2192957.90;451916.26;23409.82;574220.83;1143410.99;0;5509004.69;0;5509004.69;0;0;0;12195143.38;9585109.87;2271750.95;0;242507.12;95775.44;0;0;0;0;0;0;0;0;14278279.47;8029506.71;396202.12;0;118756.69;3228894.85;26161.86;303979.68;0;2174777.56;132013.05;0;132013.05;0;0;0;0;0;0;6383716.29;2285406.80;4098309.49;0;0;104288.05;0;104288.05;0;566353.32;0;566353.32;0;177041.19;176466.19;0;575.00;0;0;0;0;0;0;0;0;2157855.87;1481.67;1786734.89;15142.89;0;0;354496.42;0;0;0;0;0;0;0;0;0;0;0;324781.28;0;0;0;0;324781.28;0;0;0;0;0;907354.25;0;907354.25;0;0;0;1923627.30;0;1923627.30;0;0;0;0;216162.97;0;216162.97;0;0;275316.53;0;0;275316.53;0;0;0;0;0;59503744.07;5234319.43
Prefeitura Municipal de Moema - MG;3142403;MG;7406;580280.64;469975.11;0;110305.53;40996.28;0;40996.28;0;0;0;0;0;1381422.82;0;975042.30;269486.60;0;0;0;0;0;136893.92;0;0;0;0;0;0;0;57208.18;57208.18;0;0;0;0;0;0;0;438050.80;0;0;106279.80;233354.87;98416.13;0;0;0;0;0;0;4084216.49;1400950.09;0;52955.00;89973.58;133488.26;0;2406849.56;0;0;0;0;0;0;3307289.95;699209.84;0;0;0;533588.34;0;30000.00;1979621.47;64870.30;375001.18;67499.55;307501.63;0;0;0;0;0;0;1900462.81;159184.25;500520.16;0;1240758.40;89551.95;0;0;89551.95;1251089.98;0;891766.49;359323.49;79092.80;79092.80;0;0;0;0;0;0;0;0;0;0;382071.77;0;143662.52;0;0;0;238409.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;525113.74;0;525113.74;0;0;0;37831.50;0;0;0;0;0;37831.50;41742.01;0;2036.40;39705.61;0;464632.62;0;0;5703.95;0;0;183746.38;0;275182.29;15036055.52;0
Prefeitura Municipal de Morpará - BA;2921609;BA;8977;690112.89;690112.89;0;0;0;0;0;0;0;0;0;0;4352774.75;0;4352774.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194661.32;0;0;0;194661.32;0;0;0;0;0;0;0;4059230.52;4059230.52;0;0;0;0;0;0;0;0;0;0;0;0;6768052.48;5886898.99;0;0;0;0;629645.22;0;0;251508.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209654.20;0;0;0;0;0;209654.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16274486.16;0
Prefeitura Municipal de Cabo Verde - MG;3109501;MG;14280;460649.97;460649.97;0;0;0;0;0;0;0;0;0;0;4196785.31;251564.88;3072701.93;0;0;0;0;0;4219.00;558651.26;0;0;309648.24;0;0;0;0;58372.75;58372.75;0;0;0;0;0;0;0;1572009.58;38340.00;0;80027.74;1453641.84;0;0;0;0;0;0;0;6220573.35;4796077.99;1270604.30;32647.64;6495.16;114748.26;0;0;0;0;0;0;0;0;6558094.94;5994026.54;29700.00;0;23228.00;511140.40;0;0;0;0;489839.20;22178.12;467661.08;0;0;0;0;0;0;1627988.79;469508.36;1158480.43;0;0;0;0;0;0;136131.30;0;136131.30;0;14140.66;14140.66;0;0;0;0;0;0;0;0;0;0;264570.01;0;264570.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20562.31;0;20562.31;0;0;0;0;0;0;0;958780.31;0;958780.31;0;0;0;0;499682.20;0;499682.20;0;0;1087811.58;398993.84;0;0;0;0;0;0;688817.74;24165992.26;0
Prefeitura Municipal de Assaré - CE;2301604;CE;23058;1355226.75;1355226.75;0;0;0;0;0;0;0;0;0;0;6563495.04;0;6497938.64;0;0;65556.40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1907929.22;15014.38;0;108995.26;1783919.58;0;0;0;0;0;0;0;10047437.92;3862027.59;3491951.35;56124.48;0;231523.59;0;2405810.91;0;0;0;0;0;0;19972480.69;17702409.34;0;0;0;6124.40;0;0;0;2263946.95;996497.79;0;996497.79;0;0;0;0;0;0;605294.06;601197.06;4097.00;0;0;0;0;0;0;77805.00;0;77805.00;0;0;0;0;0;0;0;0;0;0;0;0;0;30855.49;30855.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60890.53;60890.53;0;0;0;0;0;0;0;0;0;185461.84;0;185461.84;0;0;0;0;0;0;0;0;0;0;392098.93;0;392098.93;0;0;0;0;0;0;0;0;0;0;0;42195473.26;0
Prefeitura Municipal de Trajano de Moraes - RJ;3305901;RJ;10348;1932769.53;1865625.37;0;67144.16;602905.31;361401.67;241503.64;0;0;0;0;0;6963381.65;0;4089825.40;1277775.46;0;0;0;0;0;0;0;0;1595780.79;0;0;0;0;983196.87;0;983196.87;0;0;0;0;0;0;1807786.74;0;0;83522.49;471632.13;1252632.12;3701632.64;0;3701632.64;0;0;0;10420120.96;2096561.88;4797018.79;0;10520.00;139711.52;0;3376308.77;0;0;0;0;0;0;10202642.60;8985574.62;0;0;579671.64;614269.42;23126.92;0;0;0;262700.05;0;262700.05;0;0;0;0;0;0;5458967.07;5458967.07;0;0;0;61470.67;0;61470.67;0;144251.08;0;144251.08;0;424411.31;203636.64;220774.67;0;0;0;0;0;0;0;0;0;331125.82;0;3562.00;0;0;0;327563.82;0;0;0;0;0;0;0;0;0;0;0;904902.65;0;0;0;0;904902.65;0;0;0;0;0;0;0;0;0;0;0;1101027.21;0;1101027.21;0;0;0;0;411008.40;0;411008.40;0;0;1225155.27;971038.84;0;0;0;0;254116.43;0;0;46939455.83;0
Prefeitura Municipal de Buritis - MG;3109303;MG;24169;1836120.91;1836120.91;0;0;0;0;0;0;0;0;0;0;7880445.11;0;7256820.46;157484.43;151793.42;0;0;0;0;252372.79;0;0;61974.01;0;0;0;0;221791.91;221791.91;0;0;0;0;0;0;0;3437790.80;10000.00;0;861350.84;1563151.53;1003288.43;0;0;0;0;0;0;12577972.14;3847720.38;5656339.96;382214.92;270586.02;383526.49;0;2037584.37;0;0;0;0;0;0;23382900.35;19398602.79;0;0;741625.76;1662592.01;226668.08;96739.51;0;1256672.20;838419.12;5057.14;833361.98;0;0;0;0;0;0;2636542.30;1868624.87;767917.43;0;0;0;0;0;0;1006053.90;437618.01;1174.63;567261.26;0;0;0;0;0;0;0;0;0;0;0;0;1271354.56;392266.16;10295.93;0;253662.39;0;615130.08;0;0;0;0;0;0;0;0;0;0;0;15473.63;0;15473.63;0;0;0;0;0;0;0;0;261394.58;0;261394.58;0;0;0;855503.87;0;855503.87;0;0;0;0;393663.82;0;356288.62;37375.20;0;1764718.90;0;0;1341808.91;0;0;422909.99;0;0;58380145.90;0
Prefeitura Municipal de Volta Redonda - RJ;3306305;RJ;262259;31152000.00;31152000.00;0;0;0;0;0;0;0;0;0;0;136227295.28;0;83361119.22;11476585.76;0;0;4264369.58;0;0;0;0;0;37125220.72;0;0;0;0;0;0;0;0;0;0;0;0;0;24071308.11;195919.17;358883.89;1787079.93;5545012.35;16184412.77;57287547.28;0;0;0;0;57287547.28;265396038.83;11238450.70;177036806.40;8004680.56;23508.25;1217842.84;0;67874750.08;1160567.76;1160567.76;0;0;0;0;205674231.04;140292922.05;0;3026.80;0;2086492.29;190383.74;697476.49;0;62403929.67;3322776.61;0;3322776.61;0;0;0;0;0;0;1672080.49;652791.95;131454.79;0;887833.75;225362.90;0;225362.90;0;64952842.03;0;33402056.75;31550785.28;29762.50;29762.50;0;0;0;0;0;0;0;0;0;0;18000.00;0;0;0;0;0;18000.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2459792.39;0;2459792.39;0;8167814.19;0;0;0;0;8167814.19;6533072.15;0;3648525.19;0;0;0;2884546.96;8116765.15;0;0;1091590.60;7025174.55;6582729.01;0;0;0;0;0;203203.62;0;6379525.39;823049985.72;0
Prefeitura Municipal de Unistalda - RS;4322376;RS;2489;583738.79;583738.79;0;0;0;0;0;0;0;0;0;0;2147357.57;0;1599160.99;548178.58;0;0;0;0;0;0;0;0;18.00;0;0;0;0;0;0;0;0;0;0;0;0;0;392709.82;1595.63;0;83554.61;307559.58;0;0;0;0;0;0;0;2824996.44;2824996.44;0;0;0;0;0;0;3900.00;0;0;3900.00;0;0;3163597.26;2988862.88;0;0;900.00;103920.99;0;0;0;69913.39;63422.58;0;63422.58;0;0;0;0;0;0;1105786.87;125378.70;980408.17;0;0;218.82;0;218.82;0;130634.52;70764.44;59870.08;0;0;0;0;0;0;0;0;0;0;0;0;0;365696.97;0;0;0;0;0;365696.97;0;0;0;0;0;0;0;0;0;0;0;1400.00;0;0;0;0;1400.00;0;0;0;0;0;0;0;0;0;0;0;9330.00;0;9330.00;0;0;0;0;3551.96;0;3551.96;0;0;0;0;0;0;0;0;0;0;0;10796341.60;0
Prefeitura Municipal de Custódia - PE;2605103;PE;35884;2141189.61;0;0;2141189.61;0;0;0;0;0;0;0;0;4624670.87;0;4497146.45;127524.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2580980.72;34175.55;132.60;204776.00;1160336.10;1181560.47;7520662.22;7520662.22;0;0;0;0;14778313.52;5578480.26;5025616.52;929810.36;428890.20;50808.39;0;2764707.79;0;0;0;0;0;0;27193416.99;26088708.73;1300.00;0;4720.00;273720.00;6800.00;0;0;818168.26;929451.74;0;477805.00;451646.74;0;0;0;0;0;4386891.90;881536.33;46295.79;0;3459059.78;0;0;0;0;17271.13;0;0;17271.13;300517.47;300517.47;0;0;0;0;0;0;0;0;0;0;1344590.50;355673.22;2100.00;0;0;0;986817.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79242.72;79242.72;0;0;0;0;0;0;0;0;0;0;0;39641.45;0;39641.45;0;0;1039195.83;0;0;643475.06;0;0;395720.77;0;0;66976036.67;0
Prefeitura Municipal de São José da Lagoa Tapada - PB;2514206;PB;7675;595989.40;595989.40;0;0;0;0;0;0;0;0;0;0;1703210.13;77515.54;1563215.59;50474.00;0;0;0;0;0;0;0;0;12005.00;0;0;0;0;257403.38;257403.38;0;0;0;0;0;0;0;513960.37;0;0;62312.47;310317.23;141330.67;1443690.71;1443690.71;0;0;0;0;3105384.89;764306.53;735294.79;15662.93;0;430943.59;0;1159177.05;0;0;0;0;0;0;4625421.12;3898035.71;8720.00;0;0;413967.12;304698.29;0;0;0;0;0;0;0;0;0;0;0;0;807429.39;0;807429.39;0;0;0;0;0;0;741372.86;153000.00;588372.86;0;0;0;0;0;0;0;0;0;0;0;0;0;1066846.15;28722.48;43394.81;0;0;994728.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162905.77;0;162905.77;0;0;0;59675.95;0;59675.95;0;0;0;0;49493.00;0;49493.00;0;0;90566.00;0;0;90566.00;0;0;0;0;0;15223349.12;1039111.79
Prefeitura Municipal de Rio Formoso - PE;2611903;PE;23078;2183606.04;2105099.04;0;78507.00;0;0;0;0;0;0;0;0;5796351.43;87750.00;4805803.48;889997.95;12800.00;0;0;0;0;0;0;0;0.00;0;0;0;0;2080.00;0;2080.00;0;0;0;0;0;0;1815963.72;8759.08;0;525642.87;417356.44;864205.33;2793645.88;2793645.88;0;0;0;0;10936557.68;3102207.50;4483562.35;31425.00;177101.73;6654.00;6384.00;3129223.10;0;0;0;0;0;0;21125521.30;16542178.95;0;0;100224.00;2130640.07;145775.53;6180.00;2200522.75;0;2012513.00;0;2012513.00;0;0;0;0;0;0;5712911.23;3201720.18;2236455.61;0;274735.44;0;0;0;0;299803.05;0;299803.05;0;445581.33;108781.33;330000.00;0;6800.00;0;0;0;0;0;0;0;492358.61;39019.56;66968.30;0;0;0;386370.75;0;0;0;0;0;0;0;0;0;0;0;159734.13;0;0;0;0;0;159734.13;0;0;0;0;0;0;0;0;0;0;61639.77;0;61639.77;0;0;0;0;21516.00;0;21516.00;0;0;0;0;0;0;0;0;0;0;0;53859783.17;0
Prefeitura Municipal de Santo Estêvão - BA;2928802;BA;52704;2909375.38;2909375.38;0;0;218672.00;218672.00;0;0;0;0;0;0;14173906.83;0;12986361.16;1187545.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3476877.24;0;0;5410.50;808548.50;2662918.24;0;0;0;0;0;0;18376809.99;14998620.09;2587916.76;418042.97;0;12630.13;0;359600.04;0;0;0;0;0;0;31774526.72;28832529.22;0;0;0;455824.62;0;0;212868.10;2273304.78;2267979.48;0;2184740.48;83239.00;0;0;0;0;0;3452031.03;1921906.34;1419669.82;0;110454.87;0;0;0;0;210937.37;0;210937.37;0;12340.00;7200.00;0;5140.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1716.80;0;1716.80;0;0;0;0;6000.00;0;0;6000.00;1279684.75;0;1279684.75;0;0;0;31944.00;0;31944.00;0;0;0;0;178320.00;0;178320.00;0;0;770028.19;0;0;0;0;0;770028.19;0;0;79141149.78;0
Prefeitura Municipal de Damião - PB;2505352;PB;5195;579591.44;579591.44;0;0;0;0;0;0;0;0;0;0;1145306.57;0;958952.22;186354.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;572160.84;7978.45;0;160968.66;403213.73;0;524121.14;524121.14;0;0;0;0;2873423.21;929402.96;1822374.75;46918.20;0;74727.30;0;0;0;0;0;0;0;0;5221188.96;4958726.42;0;0;0;132098.29;0;0;0;130364.25;51320.00;0;51320.00;0;0;0;0;0;0;1226336.27;92145.88;1134190.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66689.23;0;66689.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114667.01;0;0;0;0;0;114667.01;6719.20;0;6719.20;0;0;535758.37;0;0;374577.33;0;0;161181.04;0;0;12917282.24;0
Prefeitura Municipal de São Raimundo das Mangabeiras - MA;2111607;MA;18255;0;0;0;0;0;0;0;0;0;0;0;0;4162133.79;0;3949733.79;0;212400.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1488663.62;0;0;68099.08;1420564.54;0;0;0;0;0;0;0;8153503.22;7956083.66;12400.00;0;6270.00;178749.56;0;0;0;0;0;0;0;0;15782023.60;13468795.11;0;0;0;1741029.64;34050.00;0;0;538148.85;1576.00;0;0;1576.00;0;0;0;0;0;1446427.00;1043873.30;402553.70;0;0;0;0;0;0;2093625.38;0;2093625.38;0;85967.94;85967.94;0;0;0;0;0;0;0;0;0;0;115078.66;115078.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4736028.68;0;3152645.21;0;0;0;1583383.47;24848.05;0;0;24848.05;0;526683.94;0;0;526683.94;0;0;0;0;0;38616559.88;0
Prefeitura Municipal de Faro - PA;1503002;PA;7504;698926.84;698926.84;0;0;0;0;0;0;0;0;0;0;3581826.27;0;3342471.39;209276.55;30078.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;802149.15;0;0;39787.78;168486.86;593874.51;0;0;0;0;0;0;4291891.17;2441244.04;1661564.45;99296.01;0;89786.67;0;0;0;0;0;0;0;0;7157375.83;6040726.57;0;0;0;650368.97;0;0;0;466280.29;204821.04;0;204821.04;0;0;0;0;0;0;134398.53;0;55793.27;0;78605.26;0;0;0;0;386738.32;333227.99;53510.33;0;0;0;0;0;0;0;0;0;0;0;0;0;203396.10;0;203396.10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7935.00;0;7935.00;0;0;0;283256.60;0;283256.60;0;0;0;0;50951.99;0;50951.99;0;0;427101.20;0;0;243836.07;0;0;183265.13;0;0;18230768.04;0
Prefeitura Municipal de Ronda Alta - RS;4316105;RS;10633;474962.70;474962.70;0;0;0;0;0;0;0;0;0;0;4495398.01;15135.70;4015091.32;465170.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1008341.58;870656.62;0;95619.41;42065.55;0;885479.20;0;885479.20;0;0;0;6223346.98;6157412.37;0;0;2545.00;63389.61;0;0;7200.00;0;0;0;7200.00;0;5178612.51;3368739.65;19294.91;0;330180.82;1358708.43;0;101688.70;0;0;136533.80;0;136533.80;0;82723.75;0;0;82723.75;0;1237169.31;932753.42;304415.89;0;0;144309.43;0;144309.43;0;42017.05;20043.99;21973.06;0;110121.47;0;110121.47;0;0;0;0;0;0;0;0;0;1202361.20;42196.57;670587.98;0;9872.47;0;479704.18;0;0;0;0;61229.02;0;61229.02;0;0;0;0;141059.36;141059.36;0;0;0;0;0;0;0;0;0;389428.70;0;389428.70;0;0;0;2071882.56;0;2071882.56;0;0;0;0;658830.20;0;658830.20;0;0;784881.76;784881.76;0;0;0;0;0;0;0;25335888.59;1687822.69
Prefeitura Municipal de Iretama - PR;4110805;PR;10730;0;0;0;0;0;0;0;0;0;0;0;0;2584610.94;298145.25;1906833.98;108241.83;43905.20;0;0;0;106879.49;120605.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1068221.92;0;0;51037.39;1017184.53;0;1361533.60;1326202.68;0;0;0;35330.92;7046398.40;6450592.87;464505.71;2235.53;128834.94;229.35;0;0;0;0;0;0;0;0;7250615.14;7015290.23;0;0;0;235324.91;0;0;0;0;133683.79;0;133683.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1016085.58;0;950588.36;0;65497.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;334280.89;0;334280.89;0;0;0;2952457.61;0;2952457.61;0;0;0;0;155731.19;0;134076.02;0;21655.17;1760645.71;0;0;974869.85;0;213616.13;572159.73;0;0;25664264.77;0
