###Instituição; Cod.IBGE; UF; População; Top 1 CATEGORY; Top 1 %; Top 1 VALUE; Top 1 CENTROID; Top 1 DIFF ; Top 2 CATEGORY; Top 2 %; Top 2 VALUE; Top 2 CENTROID; Top 2 DIFF ; Top 3 CATEGORY; Top 3 %; Top 3 VALUE; Top 3 CENTROID; Top 3 DIFF ; Top 4 CATEGORY; Top 4 %; Top 4 VALUE; Top 4 CENTROID; Top 4 DIFF ; Top 5 CATEGORY; Top 5 %; Top 5 VALUE; Top 5 CENTROID; Top 5 DIFF ; lof_absoluto_suav_norm
Prefeitura Municipal de Carmo da Mata - MG;  3114006;  MG;  11429; Educação; 24.93%; 5015656.80; 7850653.95; -2834997.15; Saneamento; 20.61%; 2573296.93; 229846.98; 2343449.95; Administração; 17.57%; 5186100.08; 3187829.59; 1998270.49; Urbanismo; 07.47%; 962093.36; 1811353.91; -849260.55; Transporte; 05.95%; 0; 676561.73; -676561.73;  1.19
Prefeitura Municipal de Resende Costa - MG;  3154200;  MG;  11429; Educação; 30.48%; 5157348.82; 7770303.09; -2612954.27; Administração; 15.95%; 2049748.43; 3417269.53; -1367521.10; Saúde; 12.25%; 4279124.53; 5329804.39; -1050679.86; Previdência Social; 08.57%; 1001741.73; 267371.08; 734370.65; Legislativa; 05.35%; 391455.61; 850373.59; -458917.98;  1.07
Prefeitura Municipal de Sebastião Laranjeiras - BA;  2930006;  BA;  11435; Administração; 24.10%; 1979175.40; 3356440.86; -1377265.46; Urbanismo; 17.74%; 2855603.30; 1841811.48; 1013791.82; Educação; 14.96%; 6839774.26; 7694740.46; -854966.20; Transporte; 10.48%; 0; 598885.65; -598885.65; Agricultura; 07.55%; 68366.33; 499597.31; -431230.98;  1.21
Prefeitura Municipal de São Miguel do Tocantins - TO;  1720200;  TO;  11436; Saúde; 20.71%; 3545323.50; 5389535.68; -1844212.18; Urbanismo; 14.92%; 538658.71; 1866979.91; -1328321.20; Administração; 14.88%; 2017688.17; 3342555.21; -1324867.04; Legislativa; 09.88%; 0; 879505.08; -879505.08; Educação; 08.97%; 6780037.09; 7578771.19; -798734.10;  1.11
Prefeitura Municipal de Nossa Senhora do Livramento - MT;  5106109;  MT;  11444; Administração; 28.21%; 5159731.07; 2917279.66; 2242451.41; Urbanismo; 15.42%; 743445.33; 1969168.10; -1225722.77; Saúde; 15.22%; 4121668.52; 5331892.59; -1210224.07; Educação; 09.85%; 8172871.07; 7389857.44; 783013.63; Previdência Social; 07.30%; 852783.80; 272802.84; 579980.96;  1.07
Prefeitura Municipal de Joaquim Távora - PR;  4112801;  PR;  11447; Transporte; 21.85%; 2357857.65; 476959.69; 1880897.96; Administração; 16.01%; 4408310.52; 3030161.58; 1378148.94; Urbanismo; 10.81%; 1041809.95; 1971922.98; -930113.03; Legislativa; 09.29%; 0; 799576.74; -799576.74; Saúde; 06.87%; 5795202.87; 5204259.71; 590943.16;  1.29
Prefeitura Municipal de Canelinha - SC;  4203709;  SC;  11452; Urbanismo; 31.42%; 5868543.20; 1877437.00; 3991106.20; Saúde; 17.51%; 7341338.06; 5117071.13; 2224266.93; Transporte; 10.02%; 1722886.30; 449779.00; 1273107.30; Administração; 09.74%; 1888669.19; 3125222.29; -1236553.10; Encargos Especiais; 08.57%; 1346365.70; 257905.37; 1088460.33;  1.07
Prefeitura Municipal de Cláudia - MT;  5103056;  MT;  11457; Urbanismo; 40.02%; 5296343.31; 1939319.23; 3357024.08; Educação; 13.82%; 6335787.32; 7494831.92; -1159044.60; Administração; 07.79%; 2589758.48; 3242854.53; -653096.05; Saúde; 06.50%; 5739940.28; 5194311.59; 545628.69; Transporte; 05.97%; 0; 500535.60; -500535.60;  1.02
Prefeitura Municipal de Érico Cardoso - BA;  2900504;  BA;  11472; Administração; 20.67%; 2473162.76; 3207339.31; -734176.55; Assistência Social; 12.32%; 326793.83; 764441.32; -437647.49; Saúde; 10.66%; 5436113.63; 5057613.13; 378500.50; Encargos Especiais; 10.58%; 40888.96; 416804.66; -375915.70; Previdência Social; 08.18%; 3048.04; 293651.66; -290603.62;  1.02
Prefeitura Municipal de Barros Cassal - RS;  4302006;  RS;  11480; Urbanismo; 19.94%; 90789.45; 2088711.80; -1997922.35; Despesas (Intraorçamentárias); 13.72%; 1447099.09; 72018.69; 1375080.40; Previdência Social; 11.17%; 1405924.82; 286737.74; 1119187.08; Transporte; 09.18%; 1372609.12; 452936.56; 919672.56; Administração; 08.35%; 2421875.67; 3258915.81; -837040.14;  1.24
Prefeitura Municipal de Ouro Branco - AL;  2706109;  AL;  11484; Despesas (Intraorçamentárias); 21.01%; 1440373.86; 0.00; 1440373.86; Educação; 19.16%; 8826580.58; 7512674.84; 1313905.74; Agricultura; 07.47%; 0; 512308.26; -512308.26; Saúde; 07.33%; 4595533.56; 5098312.97; -502779.41; Saneamento; 06.11%; 0; 418727.15; -418727.15;  1.08
Prefeitura Municipal de Chorrochó - BA;  2907707;  BA;  11484; Educação; 30.39%; 10087098.40; 7309199.28; 2777899.12; Administração; 23.45%; 5394181.68; 3250557.33; 2143624.35; Urbanismo; 13.25%; 987998.12; 2199009.21; -1211011.09; Transporte; 05.02%; 0; 458510.26; -458510.26; Saúde; 04.56%; 5443913.08; 5027465.76; 416447.32;  1.07
Prefeitura Municipal de Ipaporanga - CE;  2305654;  CE;  11500; Educação; 27.11%; 9503918.52; 7305746.35; 2198172.17; Administração; 17.35%; 2026480.04; 3433744.84; -1407264.80; Urbanismo; 10.65%; 1274016.73; 2137879.34; -863862.61; Saúde; 10.11%; 5844284.00; 5024430.39; 819853.61; Transporte; 05.54%; 0; 449360.30; -449360.30;  1.08
Prefeitura Municipal de Porto Alegre do Norte - MT;  5106778;  MT;  11508; Educação; 42.71%; 3845101.65; 7499915.46; -3654813.81; Administração; 14.80%; 4379939.42; 3113766.81; 1266172.61; Urbanismo; 08.39%; 1464012.25; 2181892.72; -717880.47; Saúde; 06.39%; 5478344.11; 4931344.22; 546999.89; Transporte; 04.31%; 0; 368624.56; -368624.56;  1.24
Prefeitura Municipal de Wanderlândia - TO;  1722081;  TO;  11509; Saúde; 22.91%; 3938045.85; 4991772.44; -1053726.59; Educação; 14.01%; 6874950.38; 7519567.37; -644616.99; Administração; 13.19%; 2473479.21; 3080054.95; -606575.74; Previdência Social; 08.26%; 0; 380184.04; -380184.04; Encargos Especiais; 07.99%; 0; 367489.54; -367489.54;  1.12
Prefeitura Municipal de Guaiçara - SP;  3517208;  SP;  11511; Urbanismo; 22.56%; 3471893.17; 2169647.29; 1302245.88; Saneamento; 18.63%; 1278565.55; 203138.09; 1075427.46; Desporto e Lazer; 12.49%; 927507.21; 206319.53; 721187.68; Legislativa; 08.68%; 1188513.00; 687381.15; 501131.85; Agricultura; 06.10%; 35895.44; 388179.25; -352283.81;  1.06
Prefeitura Municipal de Icaraí de Minas - MG;  3130051;  MG;  11524; Educação; 39.72%; 4460651.59; 7975281.55; -3514629.96; Administração; 14.63%; 1739975.11; 3034706.49; -1294731.38; Urbanismo; 14.48%; 1042027.30; 2323232.67; -1281205.37; Saúde; 11.39%; 4209426.85; 5216901.76; -1007474.91; Previdência Social; 04.96%; 732491.47; 293472.38; 439019.09;  1.02
Prefeitura Municipal de Cachoeira de Minas - MG;  3109709;  MG;  11525; Educação; 39.88%; 5491341.27; 8021163.17; -2529821.90; Administração; 26.27%; 1445624.38; 3112527.65; -1666903.27; Agricultura; 05.69%; 900.00; 362078.08; -361178.08; Legislativa; 04.81%; 436226.06; 741112.23; -304886.17; Transporte; 04.10%; 712557.83; 452516.40; 260041.43;  1.05
Prefeitura Municipal de Sangão - SC;  4215455;  SC;  11532; Urbanismo; 21.41%; 3978823.68; 2240513.65; 1738310.03; Educação; 14.67%; 6692505.00; 7883613.59; -1191108.59; Administração; 09.69%; 3789883.50; 3003111.30; 786772.20; Transporte; 09.32%; 1179272.38; 422870.88; 756401.50; Saneamento; 08.37%; 868359.78; 189019.93; 679339.85;  1.05
Prefeitura Municipal de Igarapé Grande - MA;  2105203;  MA;  11533; Administração; 23.11%; 5172233.70; 3056411.69; 2115822.01; Educação; 17.19%; 9438124.71; 7864534.53; 1573590.18; Urbanismo; 09.28%; 1288882.93; 2138214.81; -849331.88; Legislativa; 08.05%; 0; 737360.03; -737360.03; Saúde; 07.65%; 4601036.19; 5301115.04; -700078.85;  1.13
Prefeitura Municipal de Paramoti - CE;  2310407;  CE;  11533; Administração; 23.36%; 1521883.55; 3185535.45; -1663651.90; Educação; 20.41%; 9473204.44; 8019651.40; 1453553.04; Encargos Especiais; 13.67%; 1336151.85; 362324.29; 973827.56; Saúde; 10.06%; 4527702.97; 5244169.84; -716466.87; Transporte; 05.91%; 0; 421201.76; -421201.76;  1.24
Prefeitura Municipal de Divinolândia - SP;  3513900;  SP;  11547; Previdência Social; 23.64%; 2033021.89; 365166.09; 1667855.80; Despesas (Intraorçamentárias); 22.80%; 1724854.59; 116102.54; 1608752.05; Administração; 10.12%; 3899418.95; 3185535.45; 713883.50; Transporte; 09.97%; 1124850.65; 421201.76; 703648.89; Encargos Especiais; 05.14%; 0; 362324.29; -362324.29;  1.21
Prefeitura Municipal de Bonito de Santa Fé - PB;  2502409;  PB;  11549; Educação; 30.67%; 5674679.98; 8128382.08; -2453702.10; Encargos Especiais; 20.90%; 1952712.55; 280672.75; 1672039.80; Saúde; 09.62%; 4462817.39; 5232254.29; -769436.90; Urbanismo; 06.65%; 1411777.28; 1943450.64; -531673.36; Administração; 05.01%; 2759556.44; 3160768.91; -401212.47;  1.13
Prefeitura Municipal de Muquém de São Francisco - BA;  2922250;  BA;  11552; Educação; 65.80%; 14801726.87; 7794536.31; 7007190.56; Saúde; 07.94%; 4322363.07; 5167493.45; -845130.38; Administração; 04.42%; 3597669.50; 3126560.52; 471108.98; Previdência Social; 04.01%; 0; 426479.89; -426479.89; Assistência Social; 02.58%; 1072859.16; 798478.24; 274380.92;  0.99
Prefeitura Municipal de São Jerônimo da Serra - PR;  4124707;  PR;  11570; Educação; 23.08%; 6886825.48; 8216856.35; -1330030.87; Legislativa; 12.66%; 0; 729416.79; -729416.79; Previdência Social; 10.43%; 0; 600705.71; -600705.71; Urbanismo; 07.89%; 2396773.05; 1941938.93; 454834.12; Transporte; 06.89%; 0; 397149.66; -397149.66;  1.17
Prefeitura Municipal de Santa Terezinha - PE;  2612802;  PE;  11571; Previdência Social; 23.74%; 1758273.87; 545671.25; 1212602.62; Educação; 14.56%; 7203904.53; 7947407.41; -743502.88; Transporte; 08.35%; 0; 426455.70; -426455.70; Encargos Especiais; 07.55%; 0; 385415.21; -385415.21; Assistência Social; 06.90%; 1191978.83; 839558.99; 352419.84;  1.11
Prefeitura Municipal de São Sebastião de Lagoa de Roça - PB;  2515104;  PB;  11588; Previdência Social; 24.66%; 2165645.67; 531854.37; 1633791.30; Urbanismo; 20.22%; 962330.14; 2301575.58; -1339245.44; Administração; 18.42%; 1799241.99; 3019610.08; -1220368.09; Educação; 09.24%; 7267988.54; 7879790.30; -611801.76; Desporto e Lazer; 03.74%; 10869.00; 258548.31; -247679.31;  1.05
Prefeitura Municipal de Céu Azul - PR;  4105300;  PR;  11589; Saúde; 18.01%; 7884144.19; 5313221.93; 2570922.26; Educação; 14.22%; 9793681.65; 7764190.00; 2029491.65; Transporte; 09.37%; 1664548.87; 327781.00; 1336767.87; Assistência Social; 07.65%; 1916658.26; 824256.75; 1092401.51; Administração; 07.40%; 4018419.87; 2961886.94; 1056532.93;  1.03
Prefeitura Municipal de Montanhas - RN;  2407708;  RN;  11608; Administração; 27.66%; 1576955.36; 3168747.20; -1591791.84; Educação; 14.19%; 7079308.72; 7896215.57; -816906.85; Previdência Social; 11.01%; 0; 633377.79; -633377.79; Saúde; 07.78%; 5837344.38; 5389554.04; 447790.34; Transporte; 07.18%; 0; 413410.11; -413410.11;  1.01
Prefeitura Municipal de Vale do Sol - RS;  4322533;  RS;  11608; Urbanismo; 19.31%; 1382.70; 2286014.63; -2284631.93; Educação; 18.63%; 5823193.50; 8027148.43; -2203954.93; Administração; 14.17%; 4836149.02; 3160596.21; 1675552.81; Despesas (Intraorçamentárias); 09.83%; 1412815.17; 250144.82; 1162670.35; Saúde; 07.55%; 4578318.51; 5470949.92; -892631.41;  1.30
Prefeitura Municipal de Lima Campos - MA;  2106003;  MA;  11612; Saúde; 39.82%; 8912623.11; 5506962.91; 3405660.20; Transporte; 10.51%; 1242803.01; 343714.02; 899088.99; Educação; 07.90%; 8728359.29; 8053165.23; 675194.06; Legislativa; 07.65%; 0; 653846.47; -653846.47; Encargos Especiais; 05.58%; 0; 476790.30; -476790.30;  1.06
Prefeitura Municipal de Maxaranguape - RN;  2407500;  RN;  11628; Educação; 35.87%; 10791800.80; 8215016.13; 2576784.67; Administração; 10.07%; 2529567.75; 3252755.85; -723188.10; Legislativa; 08.80%; 0; 632035.16; -632035.16; Previdência Social; 08.09%; 0; 580766.40; -580766.40; Urbanismo; 05.64%; 2598402.10; 2193588.37; 404813.73;  1.25
Prefeitura Municipal de Jaguari - RS;  4311106;  RS;  11631; Administração; 16.96%; 5315663.22; 3203166.28; 2112496.94; Urbanismo; 13.97%; 570394.74; 2310259.30; -1739864.56; Educação; 13.29%; 6623043.16; 8278953.48; -1655910.32; Saúde; 13.20%; 4199201.61; 5843328.25; -1644126.64; Previdência Social; 12.23%; 2003665.02; 480583.14; 1523081.88;  1.11
Prefeitura Municipal de Bonfim - RR;  1400159;  RR;  11632; Educação; 23.14%; 10223690.49; 8246173.10; 1977517.39; Saúde; 20.91%; 3972380.35; 5759396.04; -1787015.69; Administração; 13.22%; 4337027.26; 3206926.94; 1130100.32; Urbanismo; 11.28%; 1132625.82; 2096903.44; -964277.62; Previdência Social; 06.97%; 0; 595597.91; -595597.91;  1.02
Prefeitura Municipal de Colares - PA;  1502608;  PA;  11641; Saúde; 23.82%; 4224506.49; 5687085.79; -1462579.30; Administração; 16.49%; 2264225.64; 3276969.34; -1012743.70; Previdência Social; 09.70%; 0; 595597.91; -595597.91; Educação; 08.54%; 7849293.63; 8373954.86; -524661.23; Urbanismo; 08.52%; 1523954.12; 2046891.93; -522937.81;  1.05
Prefeitura Municipal de Olivença - AL;  2706000;  AL;  11643; Saúde; 21.23%; 4000442.43; 5711048.46; -1710606.03; Urbanismo; 17.43%; 3352275.85; 1947319.62; 1404956.23; Educação; 14.17%; 9524657.53; 8382732.81; 1141924.72; Previdência Social; 08.63%; 1229324.02; 534131.71; 695192.31; Administração; 07.02%; 2627108.04; 3192796.61; -565688.57;  0.98
Prefeitura Municipal de Quebrangulo - AL;  2707602;  AL;  11644; Previdência Social; 31.87%; 3484516.42; 421372.09; 3063144.33; Despesas (Intraorçamentárias); 17.48%; 1838597.51; 158214.95; 1680382.56; Educação; 14.33%; 9358080.02; 7980515.23; 1377564.79; Agricultura; 06.31%; 999077.37; 392483.17; 606594.20; Saúde; 04.68%; 6100535.35; 5650762.63; 449772.72;  1.02
Prefeitura Municipal de Pedralva - MG;  3149101;  MG;  11652; Educação; 39.51%; 5015198.59; 8125085.04; -3109886.45; Administração; 20.45%; 1496265.65; 3106262.04; -1609996.39; Urbanismo; 10.48%; 1194941.84; 2019889.86; -824948.02; Saúde; 06.66%; 5160817.59; 5685260.16; -524442.57; Cultura; 03.68%; 37071.14; 326596.25; -289525.11;  1.04
Prefeitura Municipal de Luiz Alves - SC;  4210001;  SC;  11653; Urbanismo; 40.19%; 6825363.25; 1652031.01; 5173332.24; Saúde; 18.52%; 7772182.81; 5389006.07; 2383176.74; Agricultura; 06.53%; 1205880.15; 365988.65; 839891.50; Comércio e Serviços; 05.00%; 684041.36; 41010.03; 643031.33; Administração; 03.78%; 2730070.92; 3216528.06; -486457.14;  1.10
Prefeitura Municipal de Nova Aurora - PR;  4116703;  PR;  11659; Urbanismo; 26.94%; 5205428.91; 1702459.46; 3502969.45; Despesas (Intraorçamentárias); 16.51%; 2282621.97; 136013.72; 2146608.25; Saúde; 14.50%; 7264591.41; 5379759.37; 1884832.04; Educação; 07.28%; 7088637.48; 8035720.15; -947082.67; Agricultura; 06.14%; 1153567.97; 355141.39; 798426.58;  1.14
Prefeitura Municipal de Pacaraima - RR;  1400456;  RR;  11667; Urbanismo; 22.70%; 0; 1952385.59; -1952385.59; Administração; 19.78%; 4910507.13; 3208775.76; 1701731.37; Saúde; 12.49%; 4440360.02; 5514774.72; -1074414.70; Assistência Social; 06.15%; 426165.88; 955337.57; -529171.69; Previdência Social; 05.49%; 0; 471910.80; -471910.80;  1.13
Prefeitura Municipal de Jaqueira - PE;  2607950;  PE;  11680; Saúde; 41.22%; 9632883.07; 5193070.15; 4439812.92; Urbanismo; 12.71%; 514492.52; 1883798.32; -1369305.80; Educação; 12.65%; 9248695.27; 7886772.59; 1361922.68; Cultura; 05.15%; 813129.45; 258624.13; 554505.32; Assistência Social; 04.83%; 1389239.60; 869207.57; 520032.03;  0.99
Prefeitura Municipal de Bocaina - SP;  3506805;  SP;  11691; Saúde; 19.63%; 7353893.24; 5147287.12; 2206606.12; Assistência Social; 18.61%; 2894204.60; 801261.71; 2092942.89; Gestão Ambiental; 10.57%; 1277201.04; 88557.42; 1188643.62; Urbanismo; 10.47%; 2903813.38; 1726566.71; 1177246.67; Administração; 09.99%; 4323871.68; 3200307.12; 1123564.56;  1.19
Prefeitura Municipal de Altamira do Maranhão - MA;  2100402;  MA;  11699; Transporte; 18.93%; 2386922.12; 305292.61; 2081629.51; Educação; 17.99%; 9637544.84; 7659140.03; 1978404.81; Saúde; 15.02%; 3692101.02; 5343918.39; -1651817.37; Urbanismo; 14.19%; 273937.62; 1833895.76; -1559958.14; Assistência Social; 06.76%; 159990.27; 902813.57; -742823.30;  1.16
Prefeitura Municipal de Milagres - BA;  2921302;  BA;  11700; Saúde; 21.50%; 3406957.27; 5426660.21; -2019702.94; Educação; 21.26%; 9619363.08; 7622273.11; 1997089.97; Administração; 14.76%; 4500280.12; 3113639.30; 1386640.82; Urbanismo; 12.54%; 679980.94; 1858069.12; -1178088.18; Previdência Social; 04.37%; 0; 410097.82; -410097.82;  1.11
Prefeitura Municipal de Imaculada - PB;  2506707;  PB;  11705; Administração; 30.55%; 1438984.23; 3590717.65; -2151733.42; Encargos Especiais; 11.60%; 1157774.49; 340957.99; 816816.50; Saúde; 09.45%; 4718006.71; 5383864.53; -665857.82; Urbanismo; 08.92%; 1248652.77; 1877206.67; -628553.90; Previdência Social; 07.50%; 0; 528141.42; -528141.42;  1.04
Prefeitura Municipal de Pilar - PB;  2511509;  PB;  11705; Administração; 24.06%; 2282059.50; 3819748.35; -1537688.85; Educação; 16.81%; 6590797.76; 7665142.46; -1074344.70; Legislativa; 10.30%; 0; 658642.73; -658642.73; Previdência Social; 07.30%; 0; 466675.22; -466675.22; Transporte; 06.64%; 0; 424602.88; -424602.88;  1.17
Prefeitura Municipal de Setubinha - MG;  3165552;  MG;  11717; Administração; 37.19%; 1203870.06; 3882134.35; -2678264.29; Educação; 28.79%; 5435340.24; 7508336.65; -2072996.41; Saneamento; 06.02%; 258.00; 433510.06; -433252.06; Saúde; 05.10%; 5004522.43; 5371624.78; -367102.35; Comércio e Serviços; 02.93%; 0; 211148.80; -211148.80;  1.04
Prefeitura Municipal de Gararu - SE;  2802403;  SE;  11718; Saúde; 30.03%; 1611461.05; 5613013.92; -4001552.87; Administração; 21.16%; 6470262.16; 3651527.13; 2818735.03; Urbanismo; 13.41%; 26126.16; 1812908.87; -1786782.71; Educação; 10.07%; 8859709.30; 7517976.49; 1341732.81; Transporte; 03.91%; 14726.26; 536105.00; -521378.74;  1.18
Prefeitura Municipal de Xambioá - TO;  1722107;  TO;  11722; Educação; 17.35%; 5898324.82; 7666565.65; -1768240.83; Comércio e Serviços; 15.30%; 1644635.90; 85362.72; 1559273.18; Transporte; 13.29%; 1801741.51; 447108.33; 1354633.18; Urbanismo; 10.89%; 350964.84; 1461227.88; -1110263.04; Gestão Ambiental; 09.09%; 1015044.91; 88949.30; 926095.61;  1.19
Prefeitura Municipal de Ibirá - SP;  3519402;  SP;  11740; Saúde; 27.27%; 7760219.78; 4986805.59; 2773414.19; Educação; 23.43%; 10038831.88; 7655634.06; 2383197.82; Urbanismo; 18.75%; 3019841.23; 1112896.62; 1906944.61; Comércio e Serviços; 06.92%; 823860.56; 120127.37; 703733.19; Cultura; 04.83%; 779706.83; 288374.97; 491331.86;  1.01
Prefeitura Municipal de Teixeiras - MG;  3168507;  MG;  11770; Administração; 29.13%; 1636965.75; 3765641.27; -2128675.52; Educação; 23.79%; 6015265.07; 7753421.91; -1738156.84; Saúde; 09.17%; 4595775.95; 5266200.53; -670424.58; Saneamento; 07.11%; 20835.06; 540758.10; -519923.04; Assistência Social; 06.69%; 414432.56; 902965.05; -488532.49;  1.05
Prefeitura Municipal de São João d'Aliança - GO;  5220009;  GO;  11771; Educação; 52.98%; 2619363.41; 8167380.31; -5548016.90; Administração; 13.37%; 2463741.71; 3864312.78; -1400571.07; Previdência Social; 06.15%; 952689.47; 308449.09; 644240.38; Saneamento; 05.17%; 0; 541799.86; -541799.86; Saúde; 05.14%; 5717972.79; 5179743.03; 538229.76;  1.13
Prefeitura Municipal de Arataca - BA;  2902252;  BA;  11779; Urbanismo; 19.53%; 87100.14; 1553385.81; -1466285.67; Administração; 14.84%; 4856468.86; 3741905.48; 1114563.38; Educação; 10.17%; 8568237.52; 7804432.77; 763804.75; Encargos Especiais; 08.52%; 1062926.80; 422885.71; 640041.09; Saúde; 08.40%; 4470034.74; 5100743.53; -630708.79;  1.07
Prefeitura Municipal de Axixá - MA;  2101103;  MA;  11780; Educação; 25.75%; 9468170.23; 7700665.43; 1767504.80; Legislativa; 12.65%; 0; 868146.92; -868146.92; Administração; 07.90%; 3239273.71; 3781545.06; -542271.35; Urbanismo; 07.44%; 2022136.17; 1511196.66; 510939.51; Encargos Especiais; 07.20%; 0; 493930.55; -493930.55;  1.08
Prefeitura Municipal de Jerônimo Monteiro - ES;  3203106;  ES;  11792; Administração; 38.48%; 8744496.66; 3517010.15; 5227486.51; Previdência Social; 15.10%; 2360871.93; 310028.92; 2050843.01; Educação; 07.55%; 6731816.47; 7758114.15; -1026297.68; Urbanismo; 06.84%; 2475376.96; 1546226.90; 929150.06; Saneamento; 06.05%; 1286142.19; 463580.66; 822561.53;  1.13
Prefeitura Municipal de Loreto - MA;  2106102;  MA;  11795; Transporte; 23.74%; 3730640.92; 481004.07; 3249636.85; Administração; 22.96%; 740158.92; 3882285.77; -3142126.85; Educação; 10.77%; 9192556.06; 7718424.84; 1474131.22; Urbanismo; 10.00%; 239329.78; 1607563.11; -1368233.33; Legislativa; 05.87%; 0; 803196.16; -803196.16;  1.42
Prefeitura Municipal de Bom Jesus - RS;  4302303;  RS;  11809; Administração; 40.87%; 8050797.45; 3609491.03; 4441306.42; Encargos Especiais; 10.93%; 1583698.84; 396110.14; 1187588.70; Educação; 07.60%; 8470956.39; 7644898.99; 826057.40; Urbanismo; 07.00%; 880807.03; 1641094.24; -760287.21; Assistência Social; 05.71%; 224917.84; 845597.57; -620679.73;  1.10
