###Instituição; Cod.IBGE; UF; População; Top 1 CATEGORY; Top 1 %; Top 1 VALUE; Top 1 CENTROID; Top 1 DIFF ; Top 2 CATEGORY; Top 2 %; Top 2 VALUE; Top 2 CENTROID; Top 2 DIFF ; Top 3 CATEGORY; Top 3 %; Top 3 VALUE; Top 3 CENTROID; Top 3 DIFF ; Top 4 CATEGORY; Top 4 %; Top 4 VALUE; Top 4 CENTROID; Top 4 DIFF ; Top 5 CATEGORY; Top 5 %; Top 5 VALUE; Top 5 CENTROID; Top 5 DIFF ; lof_absoluto_suav_norm
Prefeitura Municipal de Paranapanema - SP;  3535804;  SP;  19164; Educação; 25.15%; 19029212.35; 11988373.65; 7040838.70; Saúde; 16.25%; 13304157.43; 8753953.30; 4550204.13; Administração; 16.10%; 8847581.97; 4341112.87; 4506469.10; Despesas (Intraorçamentárias); 08.86%; 3125945.93; 646235.15; 2479710.78; Desporto e Lazer; 07.91%; 2475292.60; 259966.35; 2215326.25;  1.22
Prefeitura Municipal de Horizontina - RS;  4309605;  RS;  19174; Administração; 19.81%; 9545610.60; 3991544.97; 5554065.63; Despesas (Intraorçamentárias); 16.73%; 5083077.57; 392081.27; 4690996.30; Previdência Social; 12.83%; 4246926.12; 650672.69; 3596253.43; Agricultura; 08.49%; 2985326.02; 604926.72; 2380399.30; Urbanismo; 07.61%; 1317665.65; 3451806.46; -2134140.81;  1.03
Prefeitura Municipal de Chorozinho - CE;  2303956;  CE;  19189; Urbanismo; 20.62%; 603011.88; 3398778.56; -2795766.68; Administração; 14.46%; 6164379.35; 4204583.08; 1959796.27; Educação; 13.74%; 13657142.02; 11794296.65; 1862845.37; Saúde; 10.93%; 7284698.15; 8766080.64; -1481382.49; Saneamento; 07.23%; 1574617.93; 593882.67; 980735.26;  1.12
Prefeitura Municipal de Porto Grande - AP;  1600535;  AP;  19191; Saúde; 20.14%; 5876713.09; 8766080.64; -2889367.55; Urbanismo; 11.08%; 1809338.69; 3398778.56; -1589439.87; Educação; 10.75%; 13336980.80; 11794296.65; 1542684.15; Transporte; 09.55%; 1865655.92; 496161.98; 1369493.94; Legislativa; 08.59%; 0; 1232486.58; -1232486.58;  1.09
Prefeitura Municipal de Palmeirândia - MA;  2107605;  MA;  19213; Educação; 22.19%; 15030022.98; 11794296.65; 3235726.33; Administração; 17.79%; 1610661.75; 4204583.08; -2593921.33; Urbanismo; 17.51%; 845967.49; 3398778.56; -2552811.07; Legislativa; 08.45%; 0; 1232486.58; -1232486.58; Previdência Social; 05.92%; 0; 863018.99; -863018.99;  1.13
Prefeitura Municipal de Madalena - CE;  2307635;  CE;  19225; Saúde; 27.58%; 6872591.44; 8894238.22; -2021646.78; Urbanismo; 12.95%; 2448895.25; 3398343.37; -949448.12; Previdência Social; 11.77%; 0; 863018.99; -863018.99; Despesas (Intraorçamentárias); 08.82%; 0; 646235.15; -646235.15; Transporte; 06.81%; 0; 499399.68; -499399.68;  1.01
Prefeitura Municipal de Sengés - PR;  4126306;  PR;  19229; Transporte; 25.61%; 3917698.85; 482503.49; 3435195.36; Educação; 15.69%; 9807338.28; 11911459.55; -2104121.27; Assistência Social; 09.85%; 2657401.41; 1335643.92; 1321757.49; Legislativa; 09.64%; 0; 1292880.30; -1292880.30; Previdência Social; 06.43%; 0; 863018.99; -863018.99;  1.16
Prefeitura Municipal de Aroeiras - PB;  2501302;  PB;  19231; Urbanismo; 23.68%; 802043.14; 3329700.53; -2527657.39; Educação; 19.14%; 13937367.76; 11893740.30; 2043627.46; Previdência Social; 08.08%; 0; 863018.99; -863018.99; Saúde; 07.86%; 8030769.03; 8870124.83; -839355.80; Despesas (Intraorçamentárias); 06.05%; 0; 646235.15; -646235.15;  0.97
Prefeitura Municipal de Fátima do Sul - MS;  5003801;  MS;  19240; Administração; 29.72%; 9206606.98; 4127646.10; 5078960.88; Educação; 24.69%; 7896328.47; 12114923.26; -4218594.79; Urbanismo; 06.60%; 2044686.35; 3172441.62; -1127755.27; Previdência Social; 05.21%; 1694193.99; 804323.96; 889870.03; Transporte; 05.00%; 1302609.44; 447512.86; 855096.58;  1.25
Prefeitura Municipal de Santa Vitória - MG;  3159803;  MG;  19250; Administração; 31.41%; 18736481.07; 4127646.10; 14608834.97; Saúde; 24.12%; 20033300.47; 8816289.85; 11217010.62; Despesas (Intraorçamentárias); 10.71%; 5547462.80; 564963.63; 4982499.17; Previdência Social; 10.04%; 5472863.51; 804323.96; 4668539.55; Legislativa; 05.62%; 3889679.68; 1276876.62; 2612803.06;  1.20
Prefeitura Municipal de Carnaíba - PE;  2603900;  PE;  19253; Educação; 41.41%; 17278585.12; 12114923.26; 5163661.86; Administração; 10.67%; 2797226.86; 4127646.10; -1330419.24; Saúde; 06.26%; 8035876.31; 8816289.85; -780413.54; Previdência Social; 06.01%; 1553065.84; 804323.96; 748741.88; Urbanismo; 05.06%; 2541401.09; 3172441.62; -631040.53;  1.11
Prefeitura Municipal de Icapuí - CE;  2305357;  CE;  19276; Despesas (Intraorçamentárias); 17.87%; 2148612.57; 564963.63; 1583648.94; Educação; 15.32%; 13472799.06; 12114923.26; 1357875.80; Previdência Social; 14.93%; 2127433.73; 804323.96; 1323109.77; Administração; 09.85%; 3254705.10; 4127646.10; -872941.00; Saneamento; 07.06%; 1224644.16; 599430.67; 625213.49;  1.18
Prefeitura Municipal de Turmalina - MG;  3169703;  MG;  19288; Educação; 31.77%; 8635835.96; 12048445.81; -3412609.85; Administração; 14.10%; 2672240.81; 4187410.84; -1515170.03; Previdência Social; 12.87%; 2082350.35; 700206.44; 1382143.91; Urbanismo; 11.32%; 2032398.02; 3248748.17; -1216350.15; Despesas (Intraorçamentárias); 05.04%; 1054508.19; 513098.09; 541410.10;  1.04
Prefeitura Municipal de Abaré - BA;  2900207;  BA;  19290; Urbanismo; 33.39%; 0; 3267941.98; -3267941.98; Educação; 15.56%; 13396142.99; 11873600.75; 1522542.24; Saúde; 12.38%; 7660210.01; 8871458.75; -1211248.74; Previdência Social; 07.34%; 0; 718819.14; -718819.14; Despesas (Intraorçamentárias); 05.78%; 0; 565823.50; -565823.50;  1.21
Prefeitura Municipal de Comodoro - MT;  5103304;  MT;  19294; Administração; 18.14%; 6776724.04; 4124253.79; 2652470.25; Transporte; 12.55%; 2249500.92; 415458.70; 1834042.22; Educação; 12.07%; 13638378.68; 11873600.75; 1764777.93; Previdência Social; 11.77%; 2439568.16; 718819.14; 1720749.02; Saúde; 10.21%; 10364169.39; 8871458.75; 1492710.64;  1.19
Prefeitura Municipal de Buerarema - BA;  2904704;  BA;  19297; Saúde; 28.99%; 5655006.43; 8871458.75; -3216452.32; Educação; 18.38%; 9834627.07; 11873600.75; -2038973.68; Saneamento; 07.18%; 0; 796663.03; -796663.03; Previdência Social; 06.48%; 0; 718819.14; -718819.14; Administração; 06.32%; 4825145.07; 4124253.79; 700891.28;  1.06
Prefeitura Municipal de Simonésia - MG;  3167608;  MG;  19307; Educação; 41.19%; 7727975.92; 12184766.27; -4456790.35; Administração; 10.39%; 3095710.55; 4220006.39; -1124295.84; Urbanismo; 07.52%; 2470309.58; 3283688.24; -813378.66; Saneamento; 07.33%; 28375.66; 821858.99; -793483.33; Despesas (Intraorçamentárias); 05.23%; 0; 565823.50; -565823.50;  1.00
Prefeitura Municipal de Ibicoara - BA;  2912202;  BA;  19309; Educação; 25.70%; 14924898.48; 12049733.42; 2875165.06; Urbanismo; 17.07%; 4865538.93; 2955982.14; 1909556.79; Administração; 08.13%; 5188200.74; 4279010.03; 909190.71; Saneamento; 07.34%; 0; 821492.83; -821492.83; Previdência Social; 06.42%; 0; 718819.14; -718819.14;  1.02
Prefeitura Municipal de Ituaçu - BA;  2917201;  BA;  19311; Educação; 44.09%; 17239247.53; 12063275.12; 5175972.41; Saúde; 07.94%; 8062121.24; 8994123.12; -932001.88; Previdência Social; 06.93%; 0; 813836.71; -813836.71; Encargos Especiais; 06.48%; 0; 760546.61; -760546.61; Saneamento; 06.11%; 0; 717583.18; -717583.18;  1.03
Prefeitura Municipal de Pariquera-Açu - SP;  3536208;  SP;  19316; Urbanismo; 39.14%; 7228287.26; 3187967.69; 4040319.57; Assistência Social; 09.35%; 2124912.66; 1160118.87; 964793.79; Saneamento; 06.64%; 0; 685564.11; -685564.11; Previdência Social; 06.64%; 0; 684989.47; -684989.47; Educação; 06.46%; 11693846.28; 12360866.53; -667020.25;  1.02
Prefeitura Municipal de Ipanema - MG;  3131208;  MG;  19318; Educação; 43.69%; 6362205.47; 12589286.68; -6227081.21; Urbanismo; 11.52%; 4729236.61; 3087931.55; 1641305.06; Saúde; 10.80%; 7209937.12; 8749396.42; -1539459.30; Previdência Social; 07.72%; 1699773.81; 600000.77; 1099773.04; Encargos Especiais; 03.45%; 335497.83; 827893.38; -492395.55;  1.04
Prefeitura Municipal de Guaranésia - MG;  3128303;  MG;  19319; Educação; 46.18%; 7299742.44; 12476169.46; -5176427.02; Administração; 08.07%; 3208109.40; 4113011.39; -904901.99; Assistência Social; 06.56%; 1880499.62; 1145574.31; 734925.31; Saneamento; 04.95%; 66179.99; 621275.34; -555095.35; Cultura; 04.19%; 946892.10; 477580.47; 469311.63;  1.16
Prefeitura Municipal de Monte Azul Paulista - SP;  3531506;  SP;  19339; Saúde; 21.57%; 11742090.16; 8630237.36; 3111852.80; Saneamento; 18.08%; 3092435.23; 483908.75; 2608526.48; Segurança Pública; 12.57%; 1865371.26; 52444.24; 1812927.02; Urbanismo; 12.16%; 5016366.87; 3261705.66; 1754661.21; Administração; 08.43%; 5392999.36; 4176922.06; 1216077.30;  1.04
Prefeitura Municipal de Cocos - BA;  2908101;  BA;  19340; Educação; 30.46%; 15196518.05; 12505959.35; 2690558.70; Transporte; 10.54%; 1416987.75; 485964.00; 931023.75; Saúde; 09.22%; 8011965.90; 8826099.79; -814133.89; Encargos Especiais; 09.21%; 0; 813591.25; -813591.25; Legislativa; 06.02%; 1699687.92; 1167928.48; 531759.44;  1.10
Prefeitura Municipal de Buriti dos Lopes - PI;  2202000;  PI;  19386; Educação; 25.14%; 14783141.15; 12505959.35; 2277181.80; Urbanismo; 23.61%; 1269927.15; 3408874.10; -2138946.95; Encargos Especiais; 08.98%; 0; 813591.25; -813591.25; Saúde; 08.20%; 8083372.27; 8826099.79; -742727.52; Saneamento; 04.00%; 999770.84; 637568.60; 362202.24;  1.13
Prefeitura Municipal de Hidrolândia - GO;  5209705;  GO;  19392; Urbanismo; 33.89%; 9853936.43; 3408874.10; 6445062.33; Administração; 17.94%; 7739542.71; 4327899.80; 3411642.91; Previdência Social; 09.50%; 2472668.59; 666069.25; 1806599.34; Saúde; 06.98%; 10153545.81; 8826099.79; 1327446.02; Educação; 05.39%; 11480061.08; 12505959.35; -1025898.27;  1.22
Prefeitura Municipal de Presidente Olegário - MG;  3153400;  MG;  19398; Previdência Social; 18.42%; 3671373.57; 666069.25; 3005304.32; Despesas (Intraorçamentárias); 13.62%; 2530653.14; 307739.15; 2222913.99; Saúde; 12.78%; 10912069.61; 8826099.79; 2085969.82; Urbanismo; 12.14%; 1427210.33; 3408874.10; -1981663.77; Administração; 08.62%; 5734434.38; 4327899.80; 1406534.58;  1.77
Prefeitura Municipal de Jussara - GO;  5212204;  GO;  19402; Administração; 23.35%; 7845743.26; 4327899.80; 3517843.46; Previdência Social; 16.65%; 3175129.22; 666069.25; 2509059.97; Saúde; 11.77%; 10600132.08; 8826099.79; 1774032.29; Urbanismo; 11.01%; 1749757.39; 3408874.10; -1659116.71; Transporte; 08.04%; 1697097.87; 485964.00; 1211133.87;  1.19
Prefeitura Municipal de Rio Verde de Mato Grosso - MS;  5007406;  MS;  19407; Saúde; 26.26%; 13637788.09; 8826099.79; 4811688.30; Educação; 12.69%; 10181023.24; 12505959.35; -2324936.11; Assistência Social; 11.34%; 3219837.68; 1141529.06; 2078308.62; Administração; 08.10%; 5811817.58; 4327899.80; 1483917.78; Despesas (Intraorçamentárias); 07.90%; 1755463.93; 307739.15; 1447724.78;  1.14
Prefeitura Municipal de Campos Belos - GO;  5204904;  GO;  19412; Administração; 27.99%; 547424.13; 4327899.80; -3780475.67; Urbanismo; 16.37%; 5620128.74; 3408874.10; 2211254.64; Previdência Social; 12.26%; 2321882.10; 666069.25; 1655812.85; Saúde; 11.48%; 10375988.26; 8826099.79; 1549888.47; Educação; 06.12%; 13332025.08; 12505959.35; 826065.73;  1.18
Prefeitura Municipal de Antonina - PR;  4101200;  PR;  19414; Administração; 25.43%; 9088766.63; 4327899.80; 4760866.83; Educação; 22.66%; 8264377.10; 12505959.35; -4241582.25; Saúde; 09.36%; 10577852.32; 8826099.79; 1751752.53; Urbanismo; 06.65%; 4653232.70; 3408874.10; 1244358.60; Legislativa; 06.24%; 0; 1167928.48; -1167928.48;  1.26
Prefeitura Municipal de Santa Luzia do Pará - PA;  1506559;  PA;  19418; Educação; 38.84%; 18022037.10; 12505959.35; 5516077.75; Urbanismo; 12.20%; 1675615.06; 3408874.10; -1733259.04; Administração; 08.30%; 5507391.83; 4327899.80; 1179492.03; Legislativa; 08.22%; 0; 1167928.48; -1167928.48; Encargos Especiais; 05.73%; 0; 813591.25; -813591.25;  1.07
Prefeitura Municipal de Aragarças - GO;  5201702;  GO;  19426; Administração; 19.47%; 2554252.49; 4382140.72; -1827888.23; Educação; 16.79%; 11023467.28; 12599656.25; -1576188.97; Urbanismo; 11.72%; 2363693.46; 3463717.39; -1100023.93; Encargos Especiais; 08.58%; 1614194.73; 809191.46; 805003.27; Comércio e Serviços; 06.92%; 686145.47; 37018.65; 649126.82;  1.02
Prefeitura Municipal de Terenos - MS;  5008008;  MS;  19434; Educação; 14.22%; 14179470.96; 12468308.56; 1711162.40; Transporte; 13.58%; 2009201.85; 374782.69; 1634419.16; Urbanismo; 13.55%; 1885137.19; 3516018.78; -1630881.59; Despesas (Intraorçamentárias); 10.58%; 1327066.49; 53585.28; 1273481.21; Saúde; 09.41%; 9883175.58; 8751100.59; 1132074.99;  1.95
Prefeitura Municipal de Santa Maria das Barreiras - PA;  1506583;  PA;  19437; Administração; 41.19%; 13726406.50; 4032572.81; 9693833.69; Saúde; 17.33%; 4672449.71; 8751100.59; -4078650.88; Urbanismo; 14.09%; 200652.98; 3516018.78; -3315365.80; Transporte; 13.48%; 3547364.98; 374782.69; 3172582.29; Saneamento; 02.45%; 3422.36; 580382.70; -576960.34;  1.18
Prefeitura Municipal de Umirim - CE;  2313757;  CE;  19437; Educação; 18.41%; 13799357.20; 12240892.22; 1558464.98; Administração; 15.09%; 2915191.02; 4192755.59; -1277564.57; Urbanismo; 11.78%; 2440191.50; 3437420.93; -997229.43; Assistência Social; 10.34%; 1925420.96; 1050262.62; 875158.34; Saúde; 09.24%; 9435743.06; 8653738.21; 782004.85;  0.99
Prefeitura Municipal de Juquiá - SP;  3526100;  SP;  19446; Saúde; 24.21%; 12597295.33; 8781895.79; 3815399.54; Urbanismo; 22.53%; 6987004.11; 3436985.74; 3550018.37; Educação; 08.12%; 13624795.79; 12344959.47; 1279836.32; Legislativa; 07.31%; 0; 1152025.01; -1152025.01; Assistência Social; 06.50%; 2107654.08; 1082693.89; 1024960.19;  1.23
Prefeitura Municipal de Pradópolis - SP;  3540903;  SP;  19450; Educação; 42.71%; 22101975.71; 12344959.47; 9757016.24; Saúde; 12.58%; 11656349.32; 8781895.79; 2874453.53; Desporto e Lazer; 07.30%; 1873655.14; 206039.79; 1667615.35; Assistência Social; 06.83%; 2643528.97; 1082693.89; 1560835.08; Administração; 05.02%; 5295204.99; 4147913.27; 1147291.72;  1.32
Prefeitura Municipal de Utinga - BA;  2932804;  BA;  19490; Administração; 20.48%; 2524191.67; 4262907.29; -1738715.62; Saúde; 14.09%; 7654683.01; 8850578.22; -1195895.21; Educação; 13.83%; 13582982.73; 12409112.54; 1173870.19; Cultura; 13.04%; 1528778.20; 421853.19; 1106925.01; Saneamento; 07.84%; 1923.00; 667142.87; -665219.87;  1.00
Prefeitura Municipal de Alpinópolis - MG;  3101904;  MG;  19513; Educação; 31.08%; 7306286.92; 12956344.40; -5650057.48; Saneamento; 24.16%; 4834194.04; 442519.00; 4391675.04; Saúde; 21.31%; 12590281.48; 8715116.53; 3875164.95; Encargos Especiais; 03.32%; 1387394.97; 783035.23; 604359.74; Previdência Social; 03.07%; 0; 557870.22; -557870.22;  1.05
Prefeitura Municipal de São Gabriel - BA;  2929255;  BA;  19519; Educação; 19.23%; 13951286.32; 12630099.75; 1321186.57; Urbanismo; 11.55%; 2785234.70; 3578920.10; -793685.40; Transporte; 11.40%; 1116801.45; 333933.40; 782868.05; Administração; 10.80%; 5010762.62; 4268574.98; 742187.64; Saúde; 09.18%; 9519982.51; 8889500.47; 630482.04;  1.03
Prefeitura Municipal de Itatinga - SP;  3523503;  SP;  19520; Educação; 32.40%; 18986501.70; 12941265.27; 6045236.43; Administração; 16.40%; 7423995.50; 4364327.58; 3059667.92; Assistência Social; 09.35%; 2836377.44; 1091079.91; 1745297.53; Despesas (Intraorçamentárias); 07.51%; 1482651.12; 81609.68; 1401041.44; Legislativa; 06.38%; 0; 1190902.60; -1190902.60;  1.12
Prefeitura Municipal de São Francisco de Assis - RS;  4318101;  RS;  19556; Administração; 23.11%; 10001908.86; 4364327.58; 5637581.28; Educação; 17.72%; 8618168.52; 12941265.27; -4323096.75; Urbanismo; 14.43%; 74815.94; 3594666.36; -3519850.42; Despesas (Intraorçamentárias); 09.73%; 2455014.32; 81609.68; 2373404.64; Transporte; 08.26%; 2356868.17; 341945.28; 2014922.89;  1.12
Prefeitura Municipal de Cândido Mendes - MA;  2102606;  MA;  19567; Educação; 28.83%; 18786126.51; 12861244.68; 5924881.83; Saúde; 18.80%; 5068918.17; 8932878.87; -3863960.70; Urbanismo; 16.26%; 281094.00; 3622267.78; -3341173.78; Administração; 12.07%; 6709220.59; 4227994.59; 2481226.00; Legislativa; 06.07%; 0; 1248174.94; -1248174.94;  1.04
Prefeitura Municipal de Itapiúna - CE;  2306504;  CE;  19570; Previdência Social; 17.48%; 2014254.70; 522477.35; 1491777.35; Administração; 16.65%; 2882875.79; 4304045.58; -1421169.79; Legislativa; 13.64%; 0; 1163791.97; -1163791.97; Urbanismo; 11.81%; 2385290.52; 3393045.53; -1007755.01; Saúde; 08.50%; 8014434.41; 8739816.37; -725381.96;  1.08
Prefeitura Municipal de Araçoiaba - PE;  2601052;  PE;  19579; Saúde; 27.17%; 5982223.06; 8739816.37; -2757593.31; Educação; 18.19%; 11208631.12; 13054306.08; -1845674.96; Encargos Especiais; 08.72%; 0; 885170.76; -885170.76; Cultura; 08.49%; 1378734.77; 517612.75; 861122.02; Saneamento; 05.75%; 82995.00; 666969.15; -583974.15;  1.20
Prefeitura Municipal de Fundão - ES;  3202207;  ES;  19585; Urbanismo; 25.52%; 8428926.37; 3393045.53; 5035880.84; Administração; 11.52%; 6578354.20; 4304045.58; 2274308.62; Assistência Social; 07.39%; 2624939.28; 1166456.60; 1458482.68; Saúde; 07.26%; 10172366.49; 8739816.37; 1432550.12; Agricultura; 06.91%; 1825151.11; 462242.96; 1362908.15;  1.18
Prefeitura Municipal de Regente Feijó - SP;  3542404;  SP;  19602; Urbanismo; 38.93%; 8992545.73; 3377861.75; 5614683.98; Encargos Especiais; 12.83%; 2682497.01; 832182.43; 1850314.58; Previdência Social; 10.21%; 1900351.28; 427459.78; 1472891.50; Educação; 08.90%; 11898142.95; 13181823.61; -1283680.66; Desporto e Lazer; 06.13%; 1052520.34; 167850.70; 884669.64;  1.01
Prefeitura Municipal de Castilho - SP;  3511003;  SP;  19620; Saúde; 33.86%; 21754297.53; 9122680.96; 12631616.57; Educação; 25.65%; 22480999.34; 12914768.38; 9566230.96; Administração; 11.07%; 8472142.33; 4344030.03; 4128112.30; Urbanismo; 07.10%; 6316264.95; 3668468.30; 2647796.65; Legislativa; 07.00%; 3759782.07; 1148091.35; 2611690.72;  1.11
Prefeitura Municipal de Araçariguama - SP;  3502754;  SP;  19636; Educação; 33.33%; 26922598.50; 12914768.38; 14007830.12; Administração; 21.69%; 13460935.25; 4344030.03; 9116905.22; Urbanismo; 12.21%; 8802503.08; 3668468.30; 5134034.78; Saúde; 10.73%; 13634122.39; 9122680.96; 4511441.43; Legislativa; 05.18%; 3327490.99; 1148091.35; 2179399.64;  1.38
Prefeitura Municipal de Imbé - RS;  4310330;  RS;  19676; Educação; 31.99%; 26505695.79; 12914768.38; 13590927.41; Urbanismo; 18.03%; 11329010.98; 3668468.30; 7660542.68; Saúde; 12.68%; 14509540.04; 9122680.96; 5386859.08; Administração; 09.88%; 8540069.28; 4344030.03; 4196039.25; Encargos Especiais; 04.78%; 2998386.35; 966307.28; 2032079.07;  1.30
Prefeitura Municipal de Varzelândia - MG;  3170909;  MG;  19690; Administração; 24.64%; 2068526.61; 4592966.86; -2524440.25; Educação; 14.50%; 11495838.33; 12980814.70; -1484976.37; Urbanismo; 10.87%; 2538326.57; 3651475.58; -1113149.01; Saúde; 10.48%; 8122626.97; 9195885.49; -1073258.52; Transporte; 05.99%; 1020646.33; 407065.88; 613580.45;  1.04
Prefeitura Municipal de Vertentes - PE;  2616209;  PE;  19720; Saúde; 31.89%; 7086515.12; 9286486.77; -2199971.65; Urbanismo; 20.36%; 2024867.39; 3429901.43; -1405034.04; Previdência Social; 10.41%; 0; 718457.71; -718457.71; Cultura; 06.78%; 996836.73; 529115.96; 467720.77; Assistência Social; 05.75%; 815616.55; 1212410.38; -396793.83;  1.01
Prefeitura Municipal de Guapiaçu - SP;  3517505;  SP;  19728; Educação; 25.16%; 16394714.42; 12891247.58; 3503466.84; Urbanismo; 18.76%; 5760802.04; 3149384.49; 2611417.55; Administração; 16.48%; 6671212.73; 4376982.58; 2294230.15; Saúde; 13.81%; 11093935.50; 9171617.02; 1922318.48; Previdência Social; 07.76%; 1822555.88; 741558.53; 1080997.35;  1.04
Prefeitura Municipal de Rubiataba - GO;  5218904;  GO;  19747; Previdência Social; 23.73%; 3692004.28; 805186.24; 2886818.04; Educação; 16.03%; 11088694.02; 13039334.23; -1950640.21; Saúde; 13.44%; 10774562.54; 9139209.29; 1635353.25; Urbanismo; 07.63%; 4115127.25; 3186606.25; 928521.00; Encargos Especiais; 07.40%; 0; 900091.62; -900091.62;  1.10
Prefeitura Municipal de Manga - MG;  3139300;  MG;  19757; Administração; 14.99%; 3639070.82; 4475768.95; -836698.13; Saúde; 14.48%; 8285727.04; 9094154.02; -808426.98; Previdência Social; 14.42%; 0; 805186.24; -805186.24; Encargos Especiais; 12.58%; 1526198.80; 823781.68; 702417.12; Saneamento; 10.75%; 21661.66; 622077.41; -600415.75;  1.01
Prefeitura Municipal de Cantagalo - RJ;  3301108;  RJ;  19792; Saúde; 26.09%; 19521823.88; 9064750.32; 10457073.56; Previdência Social; 21.74%; 9494514.49; 779422.28; 8715092.21; Urbanismo; 11.08%; 7629595.65; 3189507.90; 4440087.75; Despesas (Intraorçamentárias); 07.79%; 3204006.29; 81609.68; 3122396.61; Administração; 06.79%; 7249945.30; 4530009.87; 2719935.43;  1.23
