###Instituição; Cod.IBGE; UF; População; Top 1 CATEGORY; Top 1 %; Top 1 VALUE; Top 1 CENTROID; Top 1 DIFF ; Top 2 CATEGORY; Top 2 %; Top 2 VALUE; Top 2 CENTROID; Top 2 DIFF ; Top 3 CATEGORY; Top 3 %; Top 3 VALUE; Top 3 CENTROID; Top 3 DIFF ; Top 4 CATEGORY; Top 4 %; Top 4 VALUE; Top 4 CENTROID; Top 4 DIFF ; Top 5 CATEGORY; Top 5 %; Top 5 VALUE; Top 5 CENTROID; Top 5 DIFF ; lof_absoluto_suav_norm
Prefeitura Municipal de Anori - AM;  1300102;  AM;  18826; Educação; 33.72%; 8335362.94; 12845622.66; -4510259.72; Saúde; 18.98%; 6324023.40; 8863261.26; -2539237.86; Urbanismo; 10.43%; 4683904.68; 3289188.58; 1394716.10; Segurança Pública; 05.92%; 898560.60; 106732.96; 791827.64; Previdência Social; 05.66%; 0; 756987.44; -756987.44;  1.32
Prefeitura Municipal de Afrânio - PE;  2600203;  PE;  18831; Urbanismo; 24.98%; 916323.69; 3289188.58; -2372864.89; Educação; 24.81%; 15202714.23; 12845622.66; 2357091.57; Administração; 06.93%; 4993565.60; 4335728.22; 657837.38; Transporte; 06.29%; 42300.00; 639957.50; -597657.50; Saneamento; 06.11%; 14819.50; 595414.07; -580594.57;  1.11
Prefeitura Municipal de Cajari - MA;  2102507;  MA;  18850; Urbanismo; 19.13%; 531106.02; 3294004.69; -2762898.67; Educação; 15.43%; 14992527.32; 12763601.27; 2228926.05; Saúde; 13.92%; 6862166.51; 8872208.82; -2010042.31; Transporte; 09.18%; 1938694.31; 612276.51; 1326417.80; Legislativa; 07.93%; 0; 1145473.54; -1145473.54;  1.10
Prefeitura Municipal de Umburanas - BA;  2932457;  BA;  18851; Saúde; 31.85%; 5805624.38; 8884841.04; -3079216.66; Urbanismo; 17.77%; 1555969.26; 3273330.49; -1717361.23; Encargos Especiais; 06.74%; 0; 651353.14; -651353.14; Saneamento; 05.89%; 0; 569182.39; -569182.39; Transporte; 05.74%; 96998.93; 651535.46; -554536.53;  1.07
Prefeitura Municipal de Cocalzinho de Goiás - GO;  5205513;  GO;  18871; Educação; 24.84%; 15242046.68; 12814888.87; 2427157.81; Assistência Social; 17.47%; 3018968.79; 1311937.43; 1707031.36; Urbanismo; 10.09%; 2245541.30; 3231461.39; -985920.09; Previdência Social; 07.85%; 0; 767258.97; -767258.97; Saneamento; 05.76%; 4400.00; 567551.96; -563151.96;  1.15
Prefeitura Municipal de Cerqueira César - SP;  3511409;  SP;  18909; Saúde; 23.57%; 12481798.70; 8765848.59; 3715950.11; Despesas (Intraorçamentárias); 22.77%; 3834647.47; 245680.27; 3588967.20; Previdência Social; 11.71%; 2576944.88; 730445.47; 1846499.41; Educação; 11.05%; 11089411.37; 12831047.11; -1741635.74; Urbanismo; 07.23%; 4311474.67; 3172119.62; 1139355.05;  1.01
Prefeitura Municipal de Remígio - PB;  2512705;  PB;  18922; Educação; 15.88%; 10854281.94; 12766551.66; -1912269.72; Administração; 15.41%; 2552362.70; 4407277.88; -1854915.18; Saúde; 15.19%; 6922534.33; 8751528.17; -1828993.84; Previdência Social; 12.90%; 2309724.63; 757146.68; 1552577.95; Urbanismo; 08.01%; 2219223.76; 3182956.90; -963733.14;  1.24
Prefeitura Municipal de Farias Brito - CE;  2304301;  CE;  18937; Educação; 17.88%; 14498005.90; 12766551.66; 1731454.24; Urbanismo; 14.87%; 1742756.77; 3182956.90; -1440200.13; Administração; 14.27%; 5789412.92; 4407277.88; 1382135.04; Gestão Ambiental; 13.14%; 1380519.57; 108072.97; 1272446.60; Previdência Social; 07.82%; 0; 757146.68; -757146.68;  1.11
Prefeitura Municipal de Caconde - SP;  3508702;  SP;  18952; Urbanismo; 24.76%; 6524640.79; 3107864.83; 3416775.96; Comércio e Serviços; 21.77%; 3106660.22; 102478.69; 3004181.53; Agricultura; 12.11%; 2185487.39; 515021.12; 1670466.27; Assistência Social; 07.17%; 2270787.32; 1281508.42; 989278.90; Previdência Social; 05.58%; 0; 769366.83; -769366.83;  1.05
Prefeitura Municipal de Neópolis - SE;  2804409;  SE;  18961; Administração; 33.54%; 10778557.65; 4429539.19; 6349018.46; Saúde; 25.86%; 3870454.28; 8765002.20; -4894547.92; Urbanismo; 09.15%; 1435531.70; 3167462.27; -1731930.57; Previdência Social; 04.06%; 0; 769366.83; -769366.83; Transporte; 03.63%; 10408.00; 698412.08; -688004.08;  1.16
Prefeitura Municipal de Iati - PE;  2606507;  PE;  18962; Educação; 17.11%; 14922043.89; 12775143.94; 2146899.95; Previdência Social; 16.86%; 2854816.96; 738838.40; 2115978.56; Urbanismo; 14.38%; 1383634.14; 3187678.05; -1804043.91; Saúde; 10.84%; 7445481.24; 8805168.67; -1359687.43; Administração; 09.28%; 5619056.26; 4454193.47; 1164862.79;  1.09
Prefeitura Municipal de Magalhães de Almeida - MA;  2106300;  MA;  18982; Educação; 56.26%; 27823229.99; 12827113.86; 14996116.13; Saúde; 07.82%; 6742618.57; 8828111.31; -2085492.74; Saneamento; 07.35%; 2522373.57; 564217.62; 1958155.95; Transporte; 06.32%; 2368675.71; 682827.27; 1685848.44; Administração; 05.37%; 3036040.69; 4466275.27; -1430234.58;  1.11
Prefeitura Municipal de Serrita - PE;  2614006;  PE;  18985; Educação; 23.47%; 14802601.55; 12827113.86; 1975487.69; Previdência Social; 16.62%; 2178072.68; 779621.50; 1398451.18; Agricultura; 09.12%; 1321705.95; 554383.01; 767322.94; Saúde; 08.67%; 8098125.72; 8828111.31; -729985.59; Encargos Especiais; 07.55%; 0; 635776.02; -635776.02;  1.17
Prefeitura Municipal de Muniz Freire - ES;  3203700;  ES;  18994; Educação; 19.53%; 16104006.40; 12827113.86; 3276892.54; Saúde; 14.41%; 11245237.32; 8828111.31; 2417126.01; Administração; 12.77%; 6609135.95; 4466275.27; 2142860.68; Agricultura; 09.61%; 2165931.15; 554383.01; 1611548.14; Assistência Social; 07.64%; 2579833.90; 1297676.30; 1282157.60;  1.14
Prefeitura Municipal de Colorado do Oeste - RO;  1100064;  RO;  19001; Educação; 29.51%; 7653229.46; 12827113.86; -5173884.40; Urbanismo; 18.06%; 0; 3166859.49; -3166859.49; Administração; 14.46%; 7001288.62; 4466275.27; 2535013.35; Transporte; 08.54%; 2180390.90; 682827.27; 1497563.63; Previdência Social; 04.45%; 0; 779621.50; -779621.50;  1.17
Prefeitura Municipal de Floresta do Araguaia - PA;  1503044;  PA;  19005; Administração; 44.94%; 14684907.29; 4466275.27; 10218632.02; Urbanismo; 13.07%; 196072.86; 3166859.49; -2970786.63; Saúde; 09.20%; 6736718.13; 8828111.31; -2091393.18; Educação; 06.15%; 14224291.38; 12827113.86; 1397177.52; Transporte; 05.80%; 2000866.08; 682827.27; 1318038.81;  1.14
Prefeitura Municipal de Olho d'Água das Cunhãs - MA;  2107407;  MA;  19009; Educação; 52.95%; 19840372.06; 12668764.87; 7171607.19; Administração; 08.90%; 3240465.95; 4446440.03; -1205974.08; Legislativa; 08.31%; 0; 1125913.48; -1125913.48; Previdência Social; 05.76%; 0; 779621.50; -779621.50; Urbanismo; 04.89%; 2496228.77; 3158280.09; -662051.32;  1.07
Prefeitura Municipal de Alhandra - PB;  2500601;  PB;  19057; Saúde; 25.03%; 16672625.48; 8840145.26; 7832480.22; Administração; 19.47%; 10552257.02; 4459004.29; 6093252.73; Educação; 12.62%; 16717185.10; 12766903.62; 3950281.48; Transporte; 09.37%; 3611285.98; 679275.85; 2932010.13; Urbanismo; 06.90%; 5348794.20; 3188672.95; 2160121.25;  1.25
Prefeitura Municipal de Aporá - BA;  2901908;  BA;  19063; Administração; 22.48%; 2307236.54; 4459004.29; -2151767.75; Saúde; 18.15%; 7102819.48; 8840145.26; -1737325.78; Previdência Social; 07.84%; 0; 750874.57; -750874.57; Transporte; 07.10%; 0; 679275.85; -679275.85; Saneamento; 05.89%; 0; 564217.62; -564217.62;  1.16
Prefeitura Municipal de Nova Alvorada do Sul - MS;  5006002;  MS;  19086; Educação; 27.54%; 21219528.21; 12766903.62; 8452624.59; Saúde; 17.68%; 14264815.61; 8840145.26; 5424670.35; Administração; 16.44%; 9504641.63; 4459004.29; 5045637.34; Urbanismo; 11.99%; 6868098.78; 3188672.95; 3679425.83; Assistência Social; 06.58%; 3315984.49; 1296092.22; 2019892.27;  1.30
Prefeitura Municipal de Baependi - MG;  3104908;  MG;  19117; Educação; 37.35%; 8624549.73; 12889205.98; -4264656.25; Administração; 10.90%; 3224804.81; 4469829.38; -1245024.57; Urbanismo; 10.28%; 1998189.66; 3172029.14; -1173839.48; Despesas (Intraorçamentárias); 09.26%; 1327039.36; 270244.53; 1056794.83; Previdência Social; 08.80%; 1757502.92; 752605.09; 1004897.83;  1.05
Prefeitura Municipal de Montanha - ES;  3203502;  ES;  19138; Educação; 23.11%; 16779669.69; 12831498.17; 3948171.52; Urbanismo; 14.99%; 5731963.77; 3171157.52; 2560806.25; Saúde; 11.27%; 10731673.10; 8807310.87; 1924362.23; Transporte; 10.17%; 2417601.38; 680144.23; 1737457.15; Assistência Social; 09.35%; 2918119.17; 1320381.92; 1597737.25;  1.11
Prefeitura Municipal de Reriutaba - CE;  2311702;  CE;  19145; Educação; 27.34%; 15798916.70; 12812206.41; 2986710.29; Administração; 19.48%; 2373444.53; 4501691.89; -2128247.36; Urbanismo; 10.92%; 2072998.08; 3265669.97; -1192671.89; Saúde; 10.03%; 7824841.48; 8920090.47; -1095248.99; Saneamento; 05.16%; 19238.24; 582376.28; -563138.04;  1.03
Prefeitura Municipal de Mazagão - AP;  1600402;  AP;  19157; Saúde; 16.97%; 6531747.54; 8929808.17; -2398060.63; Agricultura; 12.96%; 2385756.43; 554010.92; 1831745.51; Urbanismo; 12.28%; 5023602.23; 3287906.04; 1735696.19; Educação; 11.21%; 11266734.76; 12850630.81; -1583896.05; Administração; 09.79%; 5865311.04; 4481171.89; 1384139.15;  1.22
Prefeitura Municipal de Paranapanema - SP;  3535804;  SP;  19164; Educação; 22.05%; 19029212.35; 12850630.81; 6178581.54; Saúde; 15.61%; 13304157.43; 8929808.17; 4374349.26; Administração; 15.58%; 8847581.97; 4481171.89; 4366410.08; Despesas (Intraorçamentárias); 10.12%; 3125945.93; 289202.23; 2836743.70; Desporto e Lazer; 07.85%; 2475292.60; 276357.42; 2198935.18;  1.22
Prefeitura Municipal de Horizontina - RS;  4309605;  RS;  19174; Administração; 19.68%; 9545610.60; 4457712.55; 5087898.05; Despesas (Intraorçamentárias); 18.74%; 5083077.57; 237615.16; 4845462.41; Previdência Social; 13.60%; 4246926.12; 729629.72; 3517296.40; Agricultura; 09.50%; 2985326.02; 528076.47; 2457249.55; Urbanismo; 07.62%; 1317665.65; 3287162.83; -1969497.18;  1.03
Prefeitura Municipal de Chorozinho - CE;  2303956;  CE;  19189; Urbanismo; 20.76%; 603011.88; 3264107.41; -2661095.53; Saúde; 12.67%; 7284698.15; 8909185.48; -1624487.33; Administração; 12.57%; 6164379.35; 4553445.10; 1610934.25; Despesas (Intraorçamentárias); 09.03%; 1443982.34; 286600.25; 1157382.09; Saneamento; 07.85%; 1574617.93; 569046.55; 1005571.38;  1.12
Prefeitura Municipal de Porto Grande - AP;  1600535;  AP;  19191; Saúde; 24.75%; 5876713.09; 8962185.54; -3085472.45; Urbanismo; 11.71%; 1809338.69; 3269666.46; -1460327.77; Transporte; 09.32%; 1865655.92; 704140.31; 1161515.61; Legislativa; 09.15%; 0; 1141421.46; -1141421.46; Previdência Social; 06.22%; 0; 775680.37; -775680.37;  1.09
Prefeitura Municipal de Palmeirândia - MA;  2107605;  MA;  19213; Administração; 22.88%; 1610661.75; 4536871.28; -2926209.53; Urbanismo; 18.56%; 845967.49; 3219600.71; -2373633.22; Educação; 17.22%; 15030022.98; 12828468.81; 2201554.17; Legislativa; 08.71%; 0; 1114400.59; -1114400.59; Previdência Social; 06.07%; 0; 775680.37; -775680.37;  1.13
Prefeitura Municipal de Madalena - CE;  2307635;  CE;  19225; Saúde; 24.75%; 6872591.44; 8919436.18; -2046844.74; Educação; 12.58%; 11718012.21; 12758244.02; -1040231.81; Previdência Social; 10.06%; 0; 831674.76; -831674.76; Urbanismo; 09.29%; 2448895.25; 3217235.71; -768340.46; Transporte; 08.74%; 0; 723209.39; -723209.39;  1.01
Prefeitura Municipal de Sengés - PR;  4126306;  PR;  19229; Transporte; 23.20%; 3917698.85; 723209.39; 3194489.46; Educação; 21.17%; 9807338.28; 12722038.60; -2914700.32; Assistência Social; 09.63%; 2657401.41; 1331228.29; 1326173.12; Legislativa; 08.10%; 0; 1115291.32; -1115291.32; Previdência Social; 06.04%; 0; 831674.76; -831674.76;  1.16
Prefeitura Municipal de Aroeiras - PB;  2501302;  PB;  19231; Urbanismo; 25.00%; 802043.14; 3215994.62; -2413951.48; Educação; 12.52%; 13937367.76; 12728094.89; 1209272.87; Saúde; 09.29%; 8030769.03; 8927688.45; -896919.42; Previdência Social; 09.20%; 0; 888593.99; -888593.99; Administração; 06.34%; 3924689.44; 4536493.87; -611804.43;  0.97
Prefeitura Municipal de Fátima do Sul - MS;  5003801;  MS;  19240; Educação; 28.50%; 7896328.47; 12790502.68; -4894174.21; Administração; 27.10%; 9206606.98; 4554225.43; 4652381.55; Urbanismo; 06.68%; 2044686.35; 3191643.43; -1146957.08; Despesas (Intraorçamentárias); 05.62%; 1251534.57; 286600.25; 964934.32; Previdência Social; 04.69%; 1694193.99; 888593.99; 805600.00;  1.25
Prefeitura Municipal de Santa Vitória - MG;  3159803;  MG;  19250; Administração; 31.16%; 18736481.07; 4554225.43; 14182255.64; Saúde; 24.25%; 20033300.47; 8995608.48; 11037691.99; Despesas (Intraorçamentárias); 11.56%; 5547462.80; 286600.25; 5260862.55; Previdência Social; 10.07%; 5472863.51; 888593.99; 4584269.52; Legislativa; 06.06%; 3889679.68; 1131648.69; 2758030.99;  1.20
Prefeitura Municipal de Carnaíba - PE;  2603900;  PE;  19253; Educação; 37.21%; 17278585.12; 12790502.68; 4488082.44; Administração; 14.57%; 2797226.86; 4554225.43; -1756998.57; Saúde; 07.96%; 8035876.31; 8995608.48; -959732.17; Previdência Social; 05.51%; 1553065.84; 888593.99; 664471.85; Transporte; 05.42%; 37750.49; 691837.11; -654086.62;  1.11
Prefeitura Municipal de Icapuí - CE;  2305357;  CE;  19276; Despesas (Intraorçamentárias); 20.04%; 2148612.57; 286600.25; 1862012.32; Administração; 13.99%; 3254705.10; 4554225.43; -1299520.33; Previdência Social; 13.34%; 2127433.73; 888593.99; 1238839.74; Transporte; 07.45%; 0; 691837.11; -691837.11; Saneamento; 07.41%; 1224644.16; 536645.60; 687998.56;  1.18
Prefeitura Municipal de Turmalina - MG;  3169703;  MG;  19288; Educação; 36.30%; 8635835.96; 12860044.33; -4224208.37; Administração; 16.38%; 2672240.81; 4578001.78; -1905760.97; Previdência Social; 10.52%; 2082350.35; 858846.12; 1223504.23; Urbanismo; 10.01%; 2032398.02; 3197205.27; -1164807.25; Despesas (Intraorçamentárias); 06.73%; 1054508.19; 271535.85; 782972.34;  1.04
Prefeitura Municipal de Abaré - BA;  2900207;  BA;  19290; Urbanismo; 35.52%; 0; 3189589.47; -3189589.47; Saúde; 14.56%; 7660210.01; 8967954.67; -1307744.66; Previdência Social; 09.83%; 0; 882383.79; -882383.79; Administração; 06.56%; 3974202.13; 4563656.33; -589454.20; Educação; 05.89%; 13396142.99; 12867685.71; 528457.28;  1.21
Prefeitura Municipal de Comodoro - MT;  5103304;  MT;  19294; Administração; 17.64%; 6776724.04; 4563656.33; 2213067.71; Despesas (Intraorçamentárias); 13.01%; 1918527.63; 286600.25; 1631927.38; Transporte; 12.49%; 2249500.92; 682271.83; 1567229.09; Previdência Social; 12.41%; 2439568.16; 882383.79; 1557184.37; Saúde; 11.13%; 10364169.39; 8967954.67; 1396214.72;  1.19
Prefeitura Municipal de Buerarema - BA;  2904704;  BA;  19297; Saúde; 28.46%; 5655006.43; 9018238.69; -3363232.26; Educação; 26.32%; 9834627.07; 12944673.42; -3110046.35; Previdência Social; 07.47%; 0; 882383.79; -882383.79; Transporte; 05.77%; 0; 682486.34; -682486.34; Encargos Especiais; 05.34%; 0; 631638.23; -631638.23;  1.06
Prefeitura Municipal de Simonésia - MG;  3167608;  MG;  19307; Educação; 48.00%; 7727975.92; 12973274.40; -5245298.48; Administração; 13.10%; 3095710.55; 4527336.98; -1431626.43; Assistência Social; 05.46%; 726109.25; 1322670.14; -596560.89; Urbanismo; 05.26%; 2470309.58; 3044829.14; -574519.56; Agricultura; 04.67%; 1080845.48; 570103.28; 510742.20;  1.00
Prefeitura Municipal de Ibicoara - BA;  2912202;  BA;  19309; Educação; 21.62%; 14924898.48; 12796536.42; 2128362.06; Urbanismo; 19.22%; 4865538.93; 2973447.93; 1892091.00; Previdência Social; 08.94%; 0; 880540.79; -880540.79; Administração; 07.27%; 5188200.74; 4472896.71; 715304.03; Encargos Especiais; 06.46%; 0; 636151.31; -636151.31;  1.02
Prefeitura Municipal de Ituaçu - BA;  2917201;  BA;  19311; Educação; 43.52%; 17239247.53; 12895084.69; 4344162.84; Previdência Social; 09.30%; 0; 928617.97; -928617.97; Assistência Social; 07.51%; 574272.14; 1324312.40; -750040.26; Saúde; 07.39%; 8062121.24; 8800207.57; -738086.33; Encargos Especiais; 06.45%; 0; 643348.13; -643348.13;  1.03
Prefeitura Municipal de Pariquera-Açu - SP;  3536208;  SP;  19316; Urbanismo; 41.04%; 7228287.26; 2906997.58; 4321289.68; Educação; 12.10%; 11693846.28; 12967624.37; -1273778.09; Previdência Social; 09.06%; 0; 954069.43; -954069.43; Assistência Social; 07.87%; 2124912.66; 1296203.70; 828708.96; Transporte; 05.96%; 0; 627227.90; -627227.90;  1.02
Prefeitura Municipal de Ipanema - MG;  3131208;  MG;  19318; Educação; 44.31%; 6362205.47; 12991913.13; -6629707.66; Urbanismo; 12.28%; 4729236.61; 2891223.28; 1838013.33; Saúde; 10.44%; 7209937.12; 8771935.03; -1561997.91; Administração; 06.03%; 3673647.86; 4575266.40; -901618.54; Previdência Social; 05.15%; 1699773.81; 929871.04; 769902.77;  1.04
Prefeitura Municipal de Guaranésia - MG;  3128303;  MG;  19319; Educação; 46.39%; 7299742.44; 12902883.06; -5603140.62; Administração; 11.29%; 3208109.40; 4571725.85; -1363616.45; Urbanismo; 05.45%; 3592206.15; 2934401.92; 657804.23; Assistência Social; 04.51%; 1880499.62; 1335388.74; 545110.88; Cultura; 04.10%; 946892.10; 452010.46; 494881.64;  1.16
Prefeitura Municipal de Monte Azul Paulista - SP;  3531506;  SP;  19339; Saúde; 20.45%; 11742090.16; 8750746.17; 2991343.99; Saneamento; 17.99%; 3092435.23; 461331.57; 2631103.66; Urbanismo; 14.59%; 5016366.87; 2881559.19; 2134807.68; Segurança Pública; 12.36%; 1865371.26; 57633.92; 1807737.34; Administração; 05.64%; 5392999.36; 4568379.06; 824620.30;  1.04
Prefeitura Municipal de Cocos - BA;  2908101;  BA;  19340; Educação; 25.06%; 15196518.05; 12811310.01; 2385208.04; Saúde; 09.13%; 8011965.90; 8880727.71; -868761.81; Transporte; 08.13%; 1416987.75; 643546.31; 773441.44; Previdência Social; 06.96%; 310355.63; 972795.56; -662439.93; Encargos Especiais; 06.68%; 0; 635428.24; -635428.24;  1.10
Prefeitura Municipal de Buriti dos Lopes - PI;  2202000;  PI;  19386; Educação; 22.21%; 14783141.15; 12848382.74; 1934758.41; Urbanismo; 18.46%; 1269927.15; 2877803.18; -1607876.03; Saúde; 09.65%; 8083372.27; 8924269.44; -840897.17; Encargos Especiais; 07.16%; 0; 623280.19; -623280.19; Saneamento; 05.90%; 999770.84; 485661.06; 514109.78;  1.13
Prefeitura Municipal de Hidrolândia - GO;  5209705;  GO;  19392; Urbanismo; 36.97%; 9853936.43; 2877803.18; 6976133.25; Administração; 16.98%; 7739542.71; 4535666.93; 3203875.78; Previdência Social; 07.98%; 2472668.59; 966941.23; 1505727.36; Educação; 07.25%; 11480061.08; 12848382.74; -1368321.66; Saúde; 06.52%; 10153545.81; 8924269.44; 1229276.37;  1.22
Prefeitura Municipal de Presidente Olegário - MG;  3153400;  MG;  19398; Previdência Social; 17.02%; 3671373.57; 966941.23; 2704432.34; Despesas (Intraorçamentárias); 13.91%; 2530653.14; 321405.76; 2209247.38; Saúde; 12.51%; 10912069.61; 8924269.44; 1987800.17; Educação; 10.39%; 11197857.65; 12848382.74; -1650525.09; Urbanismo; 09.13%; 1427210.33; 2877803.18; -1450592.85;  1.77
Prefeitura Municipal de Jussara - GO;  5212204;  GO;  19402; Administração; 25.25%; 7845743.26; 4535666.93; 3310076.33; Previdência Social; 16.85%; 3175129.22; 966941.23; 2208187.99; Saúde; 12.79%; 10600132.08; 8924269.44; 1675862.64; Urbanismo; 08.61%; 1749757.39; 2877803.18; -1128045.79; Transporte; 07.98%; 1697097.87; 650906.14; 1046191.73;  1.19
Prefeitura Municipal de Rio Verde de Mato Grosso - MS;  5007406;  MS;  19407; Saúde; 25.18%; 13637788.09; 8924269.44; 4713518.65; Educação; 14.25%; 10181023.24; 12848382.74; -2667359.50; Assistência Social; 10.01%; 3219837.68; 1345645.64; 1874192.04; Despesas (Intraorçamentárias); 07.66%; 1755463.93; 321405.76; 1434058.17; Urbanismo; 07.48%; 4278878.81; 2877803.18; 1401075.63;  1.14
Prefeitura Municipal de Campos Belos - GO;  5204904;  GO;  19412; Administração; 28.91%; 547424.13; 4535666.93; -3988242.80; Urbanismo; 19.88%; 5620128.74; 2877803.18; 2742325.56; Saúde; 10.52%; 10375988.26; 8924269.44; 1451718.82; Previdência Social; 09.82%; 2321882.10; 966941.23; 1354940.87; Transporte; 04.23%; 66817.91; 650906.14; -584088.23;  1.18
Prefeitura Municipal de Antonina - PR;  4101200;  PR;  19414; Educação; 22.83%; 8264377.10; 12848382.74; -4584005.64; Administração; 22.67%; 9088766.63; 4535666.93; 4553099.70; Urbanismo; 08.84%; 4653232.70; 2877803.18; 1775429.52; Saúde; 08.23%; 10577852.32; 8924269.44; 1653582.88; Legislativa; 05.62%; 0; 1128971.34; -1128971.34;  1.26
Prefeitura Municipal de Santa Luzia do Pará - PA;  1506559;  PA;  19418; Educação; 39.01%; 18022037.10; 12775485.14; 5246551.96; Urbanismo; 09.06%; 1675615.06; 2894653.70; -1219038.64; Legislativa; 08.53%; 0; 1147894.23; -1147894.23; Administração; 07.27%; 5507391.83; 4530184.19; 977207.64; Previdência Social; 07.19%; 0; 966941.23; -966941.23;  1.07
Prefeitura Municipal de Aragarças - GO;  5201702;  GO;  19426; Administração; 20.14%; 2554252.49; 4552146.26; -1997893.77; Educação; 18.60%; 11023467.28; 12869045.37; -1845578.09; Encargos Especiais; 10.17%; 1614194.73; 605438.96; 1008755.77; Assistência Social; 05.89%; 761319.83; 1345903.35; -584583.52; Comércio e Serviços; 05.78%; 686145.47; 112452.41; 573693.06;  1.02
