###Instituição; Cod.IBGE; UF; População; Top 1 CATEGORY; Top 1 %; Top 1 VALUE; Top 1 CENTROID; Top 1 DIFF ; Top 2 CATEGORY; Top 2 %; Top 2 VALUE; Top 2 CENTROID; Top 2 DIFF ; Top 3 CATEGORY; Top 3 %; Top 3 VALUE; Top 3 CENTROID; Top 3 DIFF ; Top 4 CATEGORY; Top 4 %; Top 4 VALUE; Top 4 CENTROID; Top 4 DIFF ; Top 5 CATEGORY; Top 5 %; Top 5 VALUE; Top 5 CENTROID; Top 5 DIFF ; lof_absoluto_suav_norm
Prefeitura Municipal de Pains - MG;  3146503;  MG;  8307; Saúde; 15.66%; 4940616.86; 3791922.52; 1148694.34; Saneamento; 10.43%; 953413.40; 188398.81; 765014.59; Gestão Ambiental; 10.27%; 799433.50; 46223.25; 753210.25; Administração; 09.68%; 3208896.34; 2499017.78; 709878.56; Educação; 07.77%; 4888221.61; 5457904.35; -569682.74;  1.07
Prefeitura Municipal de Bonfinópolis - GO;  5203559;  GO;  8319; Educação; 22.91%; 4260702.73; 5481228.36; -1220525.63; Administração; 17.49%; 1611250.12; 2543252.81; -932002.69; Previdência Social; 16.12%; 1299890.50; 441211.16; 858679.34; Saúde; 13.09%; 3115182.40; 3812301.56; -697119.16; Assistência Social; 05.25%; 900466.69; 620949.69; 279517.00;  1.20
Prefeitura Municipal de Gongogi - BA;  2911501;  BA;  8325; Urbanismo; 16.06%; 515251.95; 1168430.08; -653178.13; Transporte; 13.31%; 1239153.72; 698077.86; 541075.86; Previdência Social; 10.85%; 0; 440987.91; -440987.91; Saúde; 10.00%; 3386037.85; 3792570.40; -406532.55; Assistência Social; 07.52%; 320896.41; 626449.65; -305553.24;  1.15
Prefeitura Municipal de Aruanã - GO;  5202502;  GO;  8335; Urbanismo; 38.99%; 6953661.37; 1049010.89; 5904650.48; Administração; 24.23%; 6098097.55; 2428667.23; 3669430.32; Educação; 10.38%; 6986947.45; 5415240.28; 1571707.17; Saúde; 06.21%; 4678841.12; 3738607.18; 940233.94; Transporte; 04.46%; 0; 676003.79; -676003.79;  1.18
Prefeitura Municipal de Guamiranga - PR;  4108957;  PR;  8343; Saúde; 16.59%; 4862768.48; 3726514.63; 1136253.85; Transporte; 16.43%; 1770935.82; 645863.86; 1125071.96; Administração; 15.39%; 1428899.82; 2482794.84; -1053895.02; Educação; 12.93%; 6327647.40; 5441928.07; 885719.33; Legislativa; 07.77%; 0; 532298.17; -532298.17;  1.04
Prefeitura Municipal de São Rafael - RN;  2412807;  RN;  8351; Administração; 23.17%; 1306516.15; 2487650.98; -1181134.83; Educação; 22.70%; 4323643.86; 5480590.15; -1156946.29; Transporte; 12.08%; 54900.00; 670444.80; -615544.80; Previdência Social; 08.24%; 0; 420137.23; -420137.23; Agricultura; 07.37%; 631401.18; 255728.33; 375672.85;  0.98
Prefeitura Municipal de Castanheira - MT;  5102850;  MT;  8353; Saúde; 14.41%; 4523627.66; 3769852.95; 753774.71; Educação; 13.30%; 4759568.54; 5454912.03; -695343.49; Transporte; 11.84%; 1286510.55; 667121.33; 619389.22; Administração; 10.33%; 1982695.51; 2523180.75; -540485.24; Legislativa; 10.11%; 0; 528584.73; -528584.73;  1.05
Prefeitura Municipal de Porto de Pedras - AL;  2707404;  AL;  8362; Educação; 35.10%; 8386962.21; 5394222.77; 2992739.44; Urbanismo; 14.81%; 2384741.68; 1121924.47; 1262817.21; Administração; 10.45%; 1638029.58; 2529248.82; -891219.24; Previdência Social; 07.80%; 1076925.37; 411894.44; 665030.93; Transporte; 07.39%; 34070.10; 664003.37; -629933.27;  1.06
Prefeitura Municipal de Nazareno - MG;  3144508;  MG;  8363; Educação; 37.05%; 3546576.04; 5455567.54; -1908991.50; Agricultura; 12.47%; 890313.49; 247943.37; 642370.12; Administração; 08.29%; 2937996.42; 2510950.17; 427046.25; Trabalho; 08.17%; 445017.64; 24190.92; 420826.72; Urbanismo; 07.08%; 780715.44; 1145664.50; -364949.06;  1.04
Prefeitura Municipal de Nova Fátima - PR;  4117008;  PR;  8363; Educação; 27.18%; 3730403.76; 5473406.28; -1743002.52; Administração; 17.85%; 3644955.74; 2500490.36; 1144465.38; Transporte; 10.51%; 0; 673800.37; -673800.37; Saneamento; 09.95%; 826765.84; 188587.64; 638178.20; Encargos Especiais; 05.55%; 0; 355938.29; -355938.29;  1.29
Prefeitura Municipal de Figueira - PR;  4107751;  PR;  8364; Educação; 33.95%; 3623254.52; 5462147.68; -1838893.16; Urbanismo; 15.07%; 1949134.03; 1132882.44; 816251.59; Legislativa; 09.95%; 0; 538878.08; -538878.08; Administração; 08.59%; 2053984.91; 2519018.15; -465033.24; Transporte; 06.50%; 324743.40; 676693.58; -351950.18;  1.07
Prefeitura Municipal de Isaías Coelho - PI;  2204907;  PI;  8368; Saúde; 21.80%; 2693977.41; 3859424.63; -1165447.22; Transporte; 12.16%; 32306.63; 682345.26; -650038.63; Urbanismo; 10.26%; 595057.37; 1143835.41; -548778.04; Educação; 08.57%; 5907013.07; 5448840.28; 458172.79; Administração; 08.29%; 2092300.52; 2535660.20; -443359.68;  1.00
Prefeitura Municipal de Angelândia - MG;  3102852;  MG;  8371; Urbanismo; 22.74%; 461855.77; 1144629.70; -682773.93; Administração; 14.87%; 2095693.27; 2542378.96; -446685.69; Transporte; 12.12%; 302236.99; 666206.26; -363969.27; Educação; 07.43%; 5250604.84; 5473631.50; -223026.66; Agricultura; 05.83%; 79397.67; 254469.01; -175071.34;  1.02
Prefeitura Municipal de Passa Tempo - MG;  3147709;  MG;  8377; Educação; 33.59%; 3006958.97; 5525575.37; -2518616.40; Previdência Social; 20.11%; 1863514.17; 355741.24; 1507772.93; Orçamentárias); 10.52%; 927273.60; 138484.85; 788788.75; Saúde; 08.73%; 3164451.44; 3818835.50; -654384.06; Assistência Social; 04.88%; 265702.69; 631316.06; -365613.37;  1.00
Prefeitura Municipal de Paverama - RS;  4314159;  RS;  8382; Educação; 20.57%; 3708274.74; 5515868.76; -1807594.02; Administração; 16.43%; 1115016.39; 2558724.86; -1443708.47; Transporte; 14.90%; 1920486.55; 611446.04; 1309040.51; Urbanismo; 10.61%; 188567.29; 1120800.88; -932233.59; Previdência Social; 09.51%; 1208507.54; 372990.20; 835517.34;  1.09
Prefeitura Municipal de Manoel Urbano - AC;  1200344;  AC;  8386; Saúde; 25.08%; 2332549.09; 3798388.77; -1465839.68; Urbanismo; 13.94%; 313433.60; 1127867.88; -814434.28; Educação; 12.88%; 6257459.16; 5504548.85; 752910.31; Transporte; 10.66%; 0; 622780.66; -622780.66; Administração; 06.71%; 2940464.57; 2548460.03; 392004.54;  1.14
Prefeitura Municipal de Moraújo - CE;  2308807;  CE;  8393; Educação; 20.72%; 6510295.46; 5469019.14; 1041276.32; Administração; 18.77%; 1588570.47; 2532015.22; -943444.75; Urbanismo; 12.70%; 1743502.08; 1105216.99; 638285.09; Transporte; 12.66%; 0; 636561.56; -636561.56; Previdência Social; 07.59%; 0; 381517.86; -381517.86;  1.09
Prefeitura Municipal de São Pedro dos Ferros - MG;  3164001;  MG;  8397; Educação; 32.13%; 3498111.89; 5517125.02; -2019013.13; Urbanismo; 10.91%; 462632.00; 1147940.44; -685308.44; Administração; 10.62%; 1871752.61; 2539382.68; -667630.07; Previdência Social; 06.03%; 0; 379044.19; -379044.19; Transporte; 05.67%; 262270.19; 618687.87; -356417.68;  1.07
Prefeitura Municipal de Piranguinho - MG;  3151008;  MG;  8404; Educação; 35.15%; 3996384.87; 5537482.54; -1541097.67; Administração; 10.51%; 2085909.14; 2546696.93; -460787.79; Transporte; 07.19%; 295602.65; 610610.58; -315007.93; Saúde; 06.14%; 3501826.37; 3771106.73; -269280.36; Desporto e Lazer; 05.41%; 404788.00; 167643.67; 237144.33;  1.01
Prefeitura Municipal de Cachoeira Dourada - GO;  5204250;  GO;  8414; Educação; 23.03%; 10147960.31; 5472956.99; 4675003.32; Administração; 21.55%; 6835935.40; 2461234.98; 4374700.42; Previdência Social; 17.80%; 3928453.54; 314855.66; 3613597.88; Saúde; 12.78%; 6331440.00; 3736187.71; 2595252.29; Energia; 05.20%; 1104736.27; 49732.06; 1055004.21;  1.24
Prefeitura Municipal de Macururé - BA;  2919900;  BA;  8417; Educação; 19.03%; 6506126.48; 5539462.53; 966663.95; Administração; 12.87%; 1904232.76; 2557843.37; -653610.61; Urbanismo; 11.53%; 555148.92; 1140659.99; -585511.07; Encargos Especiais; 10.04%; 817375.87; 307324.74; 510051.13; Saúde; 09.06%; 4249807.69; 3789446.43; 460361.26;  0.97
Prefeitura Municipal de Nossa Senhora dos Remédios - PI;  2206803;  PI;  8419; Educação; 52.90%; 10191103.31; 5471004.75; 4720098.56; Saúde; 10.19%; 2901238.59; 3810724.92; -909486.33; Transporte; 06.08%; 37700.00; 580581.44; -542881.44; Urbanismo; 05.95%; 624215.89; 1155129.90; -530914.01; Previdência Social; 04.28%; 0; 381627.28; -381627.28;  0.98
Prefeitura Municipal de Nazário - GO;  5214408;  GO;  8421; Educação; 35.33%; 3681139.24; 5558888.90; -1877749.66; Administração; 12.99%; 1813325.10; 2503715.82; -690390.72; Previdência Social; 10.98%; 950100.47; 366336.06; 583764.41; Saúde; 10.43%; 3271721.65; 3826219.26; -554497.61; Urbanismo; 05.32%; 1427334.14; 1144519.49; 282814.65;  1.05
Prefeitura Municipal de Califórnia - PR;  4103503;  PR;  8423; Educação; 22.96%; 4277407.51; 5504254.61; -1226847.10; Saúde; 18.67%; 2828273.35; 3825872.74; -997599.39; Administração; 11.47%; 1889481.72; 2502255.75; -612774.03; Legislativa; 10.68%; 0; 570794.56; -570794.56; Previdência Social; 05.63%; 80016.04; 381055.87; -301039.83;  1.06
Prefeitura Municipal de Vale do Paraíso - RO;  1101807;  RO;  8425; Transporte; 31.10%; 2501703.16; 480242.87; 2021460.29; Urbanismo; 18.03%; 0; 1171919.35; -1171919.35; Orçamentárias); 11.29%; 835527.09; 101409.34; 734117.75; Administração; 08.38%; 2994009.74; 2449330.30; 544679.44; Saúde; 05.78%; 4132528.27; 3756765.41; 375762.86;  1.26
Prefeitura Municipal de Elísio Medrado - BA;  2910305;  BA;  8426; Educação; 18.98%; 4759269.09; 5428765.58; -669496.49; Previdência Social; 11.35%; 0; 400214.48; -400214.48; Transporte; 09.76%; 175721.59; 519894.31; -344172.72; Encargos Especiais; 08.92%; 0; 314741.10; -314741.10; Agricultura; 06.99%; 0; 246371.46; -246371.46;  1.10
Prefeitura Municipal de Dobrada - SP;  3514007;  SP;  8432; Administração; 23.00%; 3676182.95; 2442675.70; 1233507.25; Urbanismo; 17.21%; 243875.58; 1166818.87; -922943.29; Transporte; 09.42%; 16904.16; 522172.96; -505268.80; Educação; 08.25%; 4941784.32; 5384258.91; -442474.59; Previdência Social; 07.70%; 0; 412726.73; -412726.73;  1.16
Prefeitura Municipal de Nova Monte Verde - MT;  5108956;  MT;  8444; Transporte; 25.26%; 2516342.63; 472076.89; 2044265.74; Urbanismo; 14.61%; 0; 1182118.80; -1182118.80; Educação; 09.86%; 4618652.12; 5416397.81; -797745.69; Legislativa; 07.09%; 0; 573457.46; -573457.46; Agricultura; 06.44%; 755954.93; 234406.11; 521548.82;  1.20
Prefeitura Municipal de Alvorada do Norte - GO;  5200803;  GO;  8448; Saúde; 17.69%; 4893660.94; 3738855.26; 1154805.68; Transporte; 16.65%; 1572996.26; 485722.81; 1087273.45; Administração; 13.45%; 1617843.79; 2496172.89; -878329.10; Previdência Social; 12.31%; 1192609.75; 389145.38; 803464.37; Comércio e Serviços; 07.69%; 539216.06; 37141.93; 502074.13;  1.06
Prefeitura Municipal de Araponga - MG;  3103702;  MG;  8454; Educação; 55.33%; 2760911.33; 5369649.71; -2608738.38; Transporte; 09.92%; 32509.48; 500252.36; -467742.88; Agricultura; 09.80%; 688544.61; 226372.05; 462172.56; Assistência Social; 03.81%; 488102.28; 667939.42; -179837.14; Administração; 02.80%; 2623100.14; 2491140.60; 131959.54;  1.01
Prefeitura Municipal de Santana da Boa Vista - RS;  4317004;  RS;  8455; Educação; 18.99%; 3804545.90; 5312095.35; -1507549.45; Orçamentárias); 14.95%; 1300273.73; 112822.13; 1187451.60; Transporte; 13.70%; 1559528.81; 472083.53; 1087445.28; Urbanismo; 13.50%; 122569.40; 1194297.28; -1071727.88; Previdência Social; 07.76%; 1003483.90; 387023.87; 616460.03;  0.99
Prefeitura Municipal de Estrela d'Oeste - SP;  3515202;  SP;  8458; Urbanismo; 20.00%; 3032587.84; 1157475.74; 1875112.10; Administração; 17.14%; 4050381.04; 2443044.73; 1607336.31; Previdência Social; 10.68%; 1389040.78; 388240.75; 1000800.03; Saúde; 09.90%; 4666856.94; 3739002.47; 927854.47; Educação; 08.89%; 6027146.26; 5193672.68; 833473.58;  1.28
Prefeitura Municipal de Gado Bravo - PB;  2506251;  PB;  8466; Educação; 44.18%; 8932611.28; 5148622.97; 3783988.31; Administração; 15.43%; 1236772.72; 2558723.14; -1321950.42; Saúde; 08.33%; 3082604.96; 3796014.85; -713409.89; Transporte; 05.89%; 12290.00; 516926.38; -504636.38; Previdência Social; 05.08%; 0; 434782.59; -434782.59;  0.96
Prefeitura Municipal de Monte Castelo - SC;  4211108;  SC;  8478; Educação; 20.73%; 3662191.94; 5258581.18; -1596389.24; Transporte; 16.31%; 1778480.88; 522425.94; 1256054.94; Urbanismo; 14.10%; 132877.68; 1218944.51; -1086066.83; Encargos Especiais; 11.28%; 1177277.17; 308921.95; 868355.22; Agricultura; 07.01%; 761279.89; 221650.04; 539629.85;  1.06
Prefeitura Municipal de Amapá - AP;  1600105;  AP;  8483; Saúde; 22.06%; 2645143.27; 3906598.11; -1261454.84; Educação; 17.01%; 4353546.40; 5325740.98; -972194.58; Administração; 10.62%; 2015340.06; 2622213.36; -606873.30; Transporte; 09.42%; 450.00; 538980.33; -538530.33; Previdência Social; 08.05%; 0; 460478.20; -460478.20;  1.03
Prefeitura Municipal de Arroio do Sal - RS;  4301057;  RS;  8488; Administração; 17.48%; 4726673.19; 2604279.45; 2122393.74; Cultura; 12.47%; 1656608.48; 142809.66; 1513798.82; Orçamentárias); 10.92%; 1457575.76; 132137.79; 1325437.97; Educação; 10.15%; 6485686.90; 5253262.34; 1232424.56; Previdência Social; 08.26%; 1442000.68; 439878.19; 1002122.49;  1.11
Prefeitura Municipal de Siriri - SE;  2807204;  SE;  8496; Educação; 19.50%; 7332430.45; 5292794.43; 2039636.02; Urbanismo; 18.55%; 3091149.69; 1150235.76; 1940913.93; Administração; 13.05%; 3967236.62; 2602601.79; 1364634.83; Desporto e Lazer; 10.53%; 1260085.33; 158727.69; 1101357.64; Saúde; 07.83%; 4669238.00; 3850455.36; 818782.64;  1.05
Prefeitura Municipal de Marcelino Vieira - RN;  2407302;  RN;  8506; Administração; 21.14%; 1760722.38; 2639862.34; -879139.96; Saúde; 16.31%; 3209025.47; 3887446.16; -678420.69; Transporte; 11.07%; 97955.90; 558339.94; -460384.04; Previdência Social; 10.49%; 0; 436309.72; -436309.72; Encargos Especiais; 07.43%; 0; 309137.08; -309137.08;  1.09
Prefeitura Municipal de Tanquinho - BA;  2931103;  BA;  8510; Administração; 25.57%; 1524695.54; 2655990.95; -1131295.41; Saúde; 18.33%; 3079832.84; 3890919.97; -811087.13; Transporte; 11.72%; 24581.98; 543140.14; -518558.16; Previdência Social; 10.25%; 0; 453386.78; -453386.78; Educação; 04.92%; 5087250.32; 5305032.51; -217782.19;  0.97
Prefeitura Municipal de Riacho dos Cavalos - PB;  2512804;  PB;  8513; Saúde; 20.35%; 2858664.54; 3873110.02; -1014445.48; Urbanismo; 17.43%; 229583.80; 1098720.78; -869136.98; Educação; 14.17%; 4590709.87; 5297162.30; -706452.43; Previdência Social; 08.87%; 0; 442366.06; -442366.06; Transporte; 07.71%; 162139.60; 546416.84; -384277.24;  1.09
Prefeitura Municipal de Araújos - MG;  3103900;  MG;  8517; Educação; 19.32%; 4423736.91; 5272348.90; -848611.99; Urbanismo; 13.64%; 488101.28; 1087283.12; -599181.84; Administração; 12.20%; 2070858.78; 2606812.91; -535954.13; Assistência Social; 09.49%; 237226.38; 654081.30; -416854.92; Encargos Especiais; 06.70%; 0; 294059.18; -294059.18;  1.33
Prefeitura Municipal de Nova Redenção - BA;  2922854;  BA;  8527; Saúde; 15.97%; 3166996.98; 3852134.03; -685137.05; Urbanismo; 14.33%; 1694217.36; 1079539.29; 614678.07; Educação; 14.31%; 5898082.19; 5284104.89; 613977.30; Transporte; 12.07%; 5500.96; 523355.45; -517854.49; Previdência Social; 10.21%; 0; 438066.33; -438066.33;  1.04
Prefeitura Municipal de Capitólio - MG;  3112802;  MG;  8535; Saúde; 29.51%; 6491838.91; 3801658.11; 2690180.80; Administração; 22.79%; 4666982.71; 2589467.75; 2077514.96; Educação; 07.17%; 4642250.04; 5295892.42; -653642.38; Transporte; 06.62%; 1111126.55; 507682.81; 603443.74; Desporto e Lazer; 05.30%; 652786.69; 169310.79; 483475.90;  1.05
Prefeitura Municipal de Alto Jequitibá - MG;  3153509;  MG;  8535; Educação; 35.98%; 3593958.49; 5310521.36; -1716562.87; Administração; 13.30%; 2030962.11; 2665553.37; -634591.26; Urbanismo; 11.19%; 551395.97; 1085387.56; -533991.59; Encargos Especiais; 06.84%; 608659.95; 282496.93; 326163.02; Assistência Social; 06.77%; 339119.60; 662038.10; -322918.50;  1.02
Prefeitura Municipal de Monsenhor Paulo - MG;  3142601;  MG;  8537; Educação; 25.11%; 4159297.01; 5302378.10; -1143081.09; Administração; 16.19%; 2018865.15; 2755863.75; -736998.60; Assistência Social; 10.76%; 1140972.50; 650939.36; 490033.14; Previdência Social; 10.07%; 0; 458544.13; -458544.13; Cultura; 05.54%; 414181.34; 162187.60; 251993.74;  1.10
Prefeitura Municipal de Antônio João - MS;  5000906;  MS;  8545; Saúde; 20.62%; 5331606.58; 3855777.94; 1475828.64; Educação; 10.97%; 6095398.65; 5310534.99; 784863.66; Assistência Social; 09.90%; 1358130.51; 649708.58; 708421.93; Desporto e Lazer; 08.55%; 784951.84; 173187.96; 611763.88; Orçamentárias); 08.14%; 711460.80; 128933.96; 582526.84;  1.09
Prefeitura Municipal de Cedral - SP;  3511300;  SP;  8553; Educação; 26.61%; 7451666.94; 5289442.30; 2162224.64; Saúde; 20.27%; 5502833.18; 3855924.31; 1646908.87; Saneamento; 07.68%; 813014.11; 188994.21; 624019.90; Administração; 04.78%; 3089357.44; 2701202.26; 388155.18; Encargos Especiais; 04.55%; 670080.54; 300233.73; 369846.81;  1.06
Prefeitura Municipal de Redenção do Gurguéia - PI;  2208700;  PI;  8556; Saúde; 22.54%; 2748140.11; 3897900.78; -1149760.67; Educação; 19.09%; 6327808.07; 5354312.02; 973496.05; Urbanismo; 10.53%; 533015.85; 1070217.02; -537201.17; Previdência Social; 08.84%; 0; 450913.24; -450913.24; Transporte; 08.25%; 103181.00; 523880.40; -420699.40;  1.02
Prefeitura Municipal de Alvorada - TO;  1700707;  TO;  8557; Administração; 12.83%; 2175104.78; 2730397.82; -555293.04; Transporte; 12.31%; 0; 532515.80; -532515.80; Saúde; 12.10%; 3365490.20; 3889192.02; -523701.82; Previdência Social; 10.42%; 0; 450913.24; -450913.24; Encargos Especiais; 07.17%; 0; 310382.87; -310382.87;  1.08
Prefeitura Municipal de Baía da Traição - PB;  2501401;  PB;  8561; Educação; 25.99%; 7530200.04; 5376193.70; 2154006.34; Saúde; 19.68%; 2305959.76; 3936893.01; -1630933.25; Urbanismo; 13.27%; 14659.32; 1114512.70; -1099853.38; Transporte; 06.92%; 2200.00; 575358.95; -573158.95; Administração; 06.29%; 3247289.58; 2726100.19; 521189.39;  1.21
Prefeitura Municipal de Jaçanã - RN;  2405009;  RN;  8573; Saneamento; 32.34%; 2317987.98; 175095.07; 2142892.91; Educação; 21.32%; 4070917.59; 5483572.35; -1412654.76; Transporte; 08.49%; 0; 562593.52; -562593.52; Urbanismo; 06.51%; 1516053.73; 1084846.04; 431207.69; Saúde; 05.65%; 3533863.33; 3908512.83; -374649.50;  1.15
Prefeitura Municipal de Ilha das Flores - SE;  2802700;  SE;  8582; Urbanismo; 15.73%; 1788530.30; 1094736.93; 693793.37; Cultura; 13.71%; 789633.10; 185039.49; 604593.61; Transporte; 12.13%; 0; 535157.99; -535157.99; Saúde; 09.45%; 3477170.02; 3894008.34; -416838.32; Previdência Social; 09.10%; 0; 401451.82; -401451.82;  1.03
Prefeitura Municipal de Pimenta - MG;  3150505;  MG;  8582; Educação; 19.91%; 4586470.84; 5502139.04; -915668.20; Transporte; 09.35%; 964663.17; 534731.80; 429931.37; Encargos Especiais; 08.89%; 696975.63; 288010.55; 408965.08; Previdência Social; 08.73%; 0; 401451.82; -401451.82; Saneamento; 08.26%; 579010.12; 199078.46; 379931.66;  1.07
Prefeitura Municipal de Guaraçaí - SP;  3517802;  SP;  8586; Saúde; 29.99%; 6213288.63; 3872013.75; 2341274.88; Urbanismo; 25.76%; 3080139.60; 1069513.04; 2010626.56; Saneamento; 11.02%; 1050344.07; 190031.28; 860312.79; Transporte; 07.09%; 0; 553567.01; -553567.01; Previdência Social; 05.14%; 0; 401451.82; -401451.82;  1.01
Prefeitura Municipal de São Domingos do Norte - ES;  3204658;  ES;  8595; Educação; 20.92%; 6596620.46; 5506107.05; 1090513.41; Saúde; 14.90%; 4662321.06; 3885697.99; 776623.07; Agricultura; 12.91%; 903530.14; 230731.57; 672798.57; Assistência Social; 10.17%; 1199755.71; 669695.22; 530060.49; Previdência Social; 06.52%; 730824.48; 391011.47; 339813.01;  1.09
Prefeitura Municipal de Japonvar - MG;  3135357;  MG;  8599; Administração; 34.15%; 1579283.87; 2753494.36; -1174210.49; Educação; 11.12%; 5902750.78; 5520380.01; 382370.77; Previdência Social; 09.97%; 743839.04; 401142.20; 342696.84; Assistência Social; 08.41%; 966461.06; 677430.82; 289030.24; Transporte; 07.74%; 286904.95; 553076.21; -266171.26;  1.01
Prefeitura Municipal de Ibirapuã - BA;  2912806;  BA;  8603; Educação; 30.69%; 7751372.34; 5415217.06; 2336155.28; Saúde; 15.19%; 4994878.24; 3838842.19; 1156036.05; Administração; 12.98%; 3651027.75; 2663287.96; 987739.79; Transporte; 07.27%; 0; 553075.34; -553075.34; Urbanismo; 05.00%; 1484786.53; 1104061.46; 380725.07;  1.14
Prefeitura Municipal de Descanso - SC;  4204905;  SC;  8612; Educação; 24.74%; 3794402.23; 5424047.52; -1629645.29; Administração; 19.71%; 1413667.45; 2712142.58; -1298475.13; Transporte; 16.56%; 1619028.78; 527858.33; 1091170.45; Agricultura; 10.02%; 903926.90; 243891.24; 660035.66; Previdência Social; 05.93%; 745559.71; 354658.94; 390900.77;  1.02
Prefeitura Municipal de Santa Lúcia - SP;  3546900;  SP;  8613; Administração; 27.52%; 1316760.90; 2736455.05; -1419694.15; Previdência Social; 10.08%; 910645.17; 390383.09; 520262.08; Saneamento; 09.15%; 648853.76; 176532.14; 472321.62; Transporte; 08.89%; 110829.50; 569642.15; -458812.65; Agricultura; 08.46%; 689601.09; 253317.48; 436283.61;  0.98
